time,x_cart,y_cart,z_cart,lat,long,height,clock_offset,integer_ambiguity,noise,visibility,distance
78709,5884762.734445766,16472043.836762527,19854230.122305486,[[48.66572738]],[[70.34034592]],[[20094233.63427055]],-7.686766321057644e-05,100,0.7150108256041712,True,24922.33818255288
78710,5882307.976690153,16471359.19376608,19855529.659303,[[48.66997582]],[[70.3471641]],[[20094238.31650159]],-7.68676663938079e-05,100,-0.10781612883507483,True,24922.959442677
78711,5879853.023805203,16470674.642049372,19856828.7690983,[[48.6742232]],[[70.35398413]],[[20094243.00045337]],-7.686766957703936e-05,100,0.5262672302998397,True,24923.580669759558
78712,5877397.875843955,16469990.181652073,19858127.45166361,[[48.67846954]],[[70.360806]],[[20094247.68612567]],-7.686767276027081e-05,100,-2.1478524676585686,True,24924.201863785016
78713,5874942.53285958,16469305.812613828,19859425.70697113,[[48.68271482]],[[70.36762973]],[[20094252.3735183]],-7.686767594350227e-05,100,-0.7218877218220625,True,24924.82302473784
78714,5872486.994905226,16468621.534974309,19860723.53499308,[[48.68695906]],[[70.3744553]],[[20094257.06263105]],-7.686767912673373e-05,100,0.7036681941227971,True,24925.444152602497
78715,5870031.262034055,16467937.348773153,19862020.935701676,[[48.69120225]],[[70.38128273]],[[20094261.75346373]],-7.686768230996518e-05,100,0.7215992533226375,True,24926.065247363455
78716,5867575.334299157,16467253.254049981,19863317.90906918,[[48.69544438]],[[70.388112]],[[20094266.4460161]],-7.686768549319664e-05,100,-0.5433482996256244,True,24926.686309005192
78717,5865119.211753829,16466569.250844441,19864614.4550678,[[48.69968547]],[[70.39494313]],[[20094271.140288]],-7.68676886764281e-05,100,-1.3083705530959835,True,24927.307337512168
78718,5862662.894451078,16465885.33919612,19865910.57366984,[[48.7039255]],[[70.4017761]],[[20094275.83627919]],-7.686769185965955e-05,100,-0.0709963827765467,True,24927.92833286887
78719,5860206.382444261,16465201.51914464,19867206.26484752,[[48.70816448]],[[70.40861093]],[[20094280.53398949]],-7.6867695042891e-05,100,-0.4344518659003796,True,24928.549295059773
78720,5857749.675786461,16464517.790729593,19868501.52857314,[[48.71240241]],[[70.4154476]],[[20094285.23341869]],-7.686769822612246e-05,100,0.9406146732238727,True,24929.17022406936
78721,5855292.774530925,16463834.15399058,19869796.364818975,[[48.71663929]],[[70.42228613]],[[20094289.93456659]],-7.686770140935392e-05,100,0.7033049648880827,True,24929.79111988211
78722,5852835.678730865,16463150.608967159,19871090.773557317,[[48.72087512]],[[70.4291265]],[[20094294.63743298]],-7.686770459258537e-05,100,1.5490157566157885,True,24930.411982482507
78723,5850378.388439513,16462467.155698912,19872384.754760474,[[48.72510989]],[[70.43596873]],[[20094299.34201766]],-7.686770777581683e-05,100,1.1104559252963908,True,24931.032811855053
78724,5847920.903710101,16461783.794225397,19873678.30840074,[[48.72934361]],[[70.4428128]],[[20094304.04832042]],-7.686771095904829e-05,100,-0.27410419928621244,True,24931.653607984215
78725,5845463.224595755,16461100.524586149,19874971.43445048,[[48.73357627]],[[70.44965873]],[[20094308.75634106]],-7.686771414227974e-05,100,0.3486436905754487,True,24932.274370854513
78726,5843005.35114991,16460417.346820746,19876264.132881973,[[48.73780789]],[[70.45650651]],[[20094313.46607938]],-7.68677173255112e-05,100,2.034412325788796,True,24932.895100450423
78727,5840547.283425684,16459734.260968685,19877556.403667595,[[48.74203844]],[[70.46335614]],[[20094318.17753518]],-7.686772050874266e-05,100,-0.4003603065044333,True,24933.51579675646
78728,5838089.021476434,16459051.267069506,19878848.246779665,[[48.74626795]],[[70.47020762]],[[20094322.89070825]],-7.686772369197411e-05,100,0.174927959742856,True,24934.136459757097
78729,5835630.565355365,16458368.365162719,19880139.662190568,[[48.7504964]],[[70.47706095]],[[20094327.60559837]],-7.686772687520557e-05,100,-0.0043790438902674405,True,24934.757089436865
78730,5833171.915115806,16457685.555287836,19881430.649872653,[[48.75472379]],[[70.48391614]],[[20094332.32220536]],-7.686773005843702e-05,100,0.01660337332093188,True,24935.37768578025
78731,5830713.070811002,16457002.83748434,19882721.209798314,[[48.75895013]],[[70.49077317]],[[20094337.04052902]],-7.686773324166848e-05,100,-0.874102245188456,True,24935.99824877177
78732,5828254.032494346,16456320.21179172,19884011.341939908,[[48.76317541]],[[70.49763206]],[[20094341.76056913]],-7.686773642489994e-05,100,1.3084370224378572,True,24936.618778395918
78733,5825794.800219079,16455637.67824946,19885301.046269856,[[48.76739964]],[[70.5044928]],[[20094346.48232548]],-7.68677396081314e-05,100,-0.9171823397968293,True,24937.23927463722
78734,5823335.374038533,16454955.236897035,19886590.32276056,[[48.77162281]],[[70.51135539]],[[20094351.2057979]],-7.686774279136285e-05,100,1.8580586923702906,True,24937.8597374802
78735,5820875.754005999,16454272.88777389,19887879.171384435,[[48.77584492]],[[70.51821983]],[[20094355.93098615]],-7.68677459745943e-05,100,1.6387109380652625,True,24938.48016690937
78736,5818415.940174897,16453590.630919473,19889167.59211389,[[48.78006598]],[[70.52508613]],[[20094360.65789004]],-7.686774915782576e-05,100,0.2508946155164035,True,24939.10056290922
78737,5815955.932598533,16452908.46637324,19890455.584921367,[[48.78428597]],[[70.53195427]],[[20094365.38650936]],-7.686775234105722e-05,100,0.005638812259599787,True,24939.720925464306
78738,5813495.731330277,16452226.394174615,19891743.149779305,[[48.78850491]],[[70.53882427]],[[20094370.11684393]],-7.686775552428867e-05,100,-0.776976807841858,True,24940.341254559138
78739,5811035.336423407,16451544.414363012,19893030.286660172,[[48.7927228]],[[70.54569613]],[[20094374.84889352]],-7.686775870752013e-05,100,0.07094849050641411,True,24940.961550178246
78740,5808574.747931428,16450862.526977852,19894316.995536402,[[48.79693962]],[[70.55256983]],[[20094379.58265793]],-7.686776189075159e-05,100,1.0801050409445236,True,24941.581812306147
78741,5806113.965907635,16450180.732058536,19895603.276380483,[[48.80115538]],[[70.55944539]],[[20094384.31813696]],-7.686776507398304e-05,100,-0.6842320542733208,True,24942.202040927386
78742,5803652.990405483,16449499.029644465,19896889.129164886,[[48.80537009]],[[70.5663228]],[[20094389.05533042]],-7.68677682572145e-05,100,1.467881934749815,True,24942.822236026495
78743,5801191.821478338,16448817.419775018,19898174.5538621,[[48.80958374]],[[70.57320206]],[[20094393.79423809]],-7.686777144044596e-05,100,1.0250577593239674,True,24943.442397588
78744,5798730.459179517,16448135.90248958,19899459.550444648,[[48.81379632]],[[70.58008318]],[[20094398.53485977]],-7.686777462367741e-05,100,-0.10610659569874241,True,24944.062525596466
78745,5796268.903562584,16447454.477827495,19900744.118885003,[[48.81800785]],[[70.58696615]],[[20094403.27719525]],-7.686777780690887e-05,100,0.7960984020555443,True,24944.6826200364
78746,5793807.154680908,16446773.145828143,19902028.259155694,[[48.82221832]],[[70.59385097]],[[20094408.02124434]],-7.686778099014032e-05,100,-0.9125929526572675,True,24945.30268089236
78747,5791345.212587949,16446091.90653087,19903311.971229237,[[48.82642772]],[[70.60073765]],[[20094412.76700681]],-7.686778417337178e-05,100,-0.10301493368780663,True,24945.922708148883
78748,5788883.077337065,16445410.759975012,19904595.255078204,[[48.83063606]],[[70.60762618]],[[20094417.5144825]],-7.686778735660324e-05,100,2.2169634636630526,True,24946.542701790546
78749,5786420.748981834,16444729.706199896,19905878.11067509,[[48.83484335]],[[70.61451656]],[[20094422.26367116]],-7.686779053983469e-05,100,1.1940730683757215,True,24947.162661801856
78750,5783958.227575588,16444048.74524484,19907160.537992496,[[48.83904957]],[[70.6214088]],[[20094427.01457262]],-7.686779372306615e-05,100,0.4982977472377593,True,24947.7825881674
78751,5781495.513171908,16443367.877149163,19908442.537002947,[[48.84325472]],[[70.62830289]],[[20094431.76718665]],-7.68677969062976e-05,100,0.06895237746442104,True,24948.402480871715
78752,5779032.605824198,16442687.101952162,19909724.107679047,[[48.84745882]],[[70.63519884]],[[20094436.52151307]],-7.686780008952906e-05,100,-0.07421482307503294,True,24949.022339899373
78753,5776569.505586035,16442006.419693148,19911005.24999334,[[48.85166185]],[[70.64209664]],[[20094441.27755167]],-7.686780327276052e-05,100,-0.02875639510775118,True,24949.64216523491
78754,5774106.212510779,16441325.830411376,19912285.963918466,[[48.85586382]],[[70.6489963]],[[20094446.03530223]],-7.686780645599197e-05,100,-0.773728223609069,True,24950.26195686292
78755,5771642.726652079,16440645.334146136,19913566.249426983,[[48.86006473]],[[70.6558978]],[[20094450.79476456]],-7.686780963922343e-05,100,0.6520687163145484,True,24950.881714767937
78756,5769179.04806337,16439964.930936687,19914846.10649152,[[48.86426457]],[[70.66280117]],[[20094455.55593844]],-7.686781282245489e-05,100,1.044399765105941,True,24951.501438934534
78757,5766715.176798184,16439284.620822303,19916125.5350847,[[48.86846335]],[[70.66970639]],[[20094460.3188237]],-7.686781600568634e-05,100,-0.25213617157732404,True,24952.121129347302
78758,5764251.112910046,16438604.40384221,19917404.535179146,[[48.87266106]],[[70.67661346]],[[20094465.0834201]],-7.68678191889178e-05,100,0.4673997500268643,True,24952.740785990794
78759,5761786.8564525945,16437924.28003566,19918683.106747482,[[48.87685771]],[[70.68352239]],[[20094469.84972746]],-7.686782237214925e-05,100,-0.7276501314838547,True,24953.360408849585
78760,5759322.407479262,16437244.249441873,19919961.249762382,[[48.8810533]],[[70.69043317]],[[20094474.61774557]],-7.686782555538071e-05,100,-0.06673856779208859,True,24953.97999790826
78761,5756857.7660436155,16436564.312100068,19921238.964196492,[[48.88524782]],[[70.69734581]],[[20094479.38747421]],-7.686782873861217e-05,100,-0.8462210969325823,True,24954.599553151387
78762,5754392.932199275,16435884.468049465,19922516.25002248,[[48.88944127]],[[70.7042603]],[[20094484.1589132]],-7.686783192184362e-05,100,-0.22696235137147616,True,24955.219074563563
78763,5751927.905999775,16435204.717329243,19923793.10721302,[[48.89363365]],[[70.71117665]],[[20094488.93206231]],-7.686783510507508e-05,100,0.11939957303475379,True,24955.83856212936
78764,5749462.687498787,16434525.059978625,19925069.535740778,[[48.89782497]],[[70.71809485]],[[20094493.70692137]],-7.686783828830654e-05,100,0.6044373154825048,True,24956.458015833356
78765,5746997.276749791,16433845.496036768,19926345.535578486,[[48.90201523]],[[70.72501491]],[[20094498.48349015]],-7.686784147153799e-05,100,-0.6126236935278848,True,24957.07743566016
78766,5744531.673806432,16433166.025542853,19927621.10669882,[[48.90620441]],[[70.73193683]],[[20094503.26176845]],-7.686784465476945e-05,100,0.47616645027578147,True,24957.696821594345
78767,5742065.878722325,16432486.648536034,19928896.249074504,[[48.91039253]],[[70.7388606]],[[20094508.04175606]],-7.68678478380009e-05,100,-0.9563403568396895,True,24958.316173620522
78768,5739599.891551135,16431807.36505549,19930170.962678254,[[48.91457958]],[[70.74578622]],[[20094512.8234528]],-7.686785102123236e-05,100,0.31712404244820663,True,24958.935491723274
78769,5737133.712346421,16431128.175140342,19931445.24748281,[[48.91876556]],[[70.75271371]],[[20094517.60685845]],-7.686785420446382e-05,100,2.211012143247474,True,24959.5547758872
78770,5734667.341161885,16430449.07882974,19932719.1034609,[[48.92295048]],[[70.75964304]],[[20094522.3919728]],-7.686785738769527e-05,100,-0.3713879620126941,True,24960.1740260969
78771,5732200.778051126,16429770.076162808,19933992.530585278,[[48.92713432]],[[70.76657424]],[[20094527.17879565]],-7.686786057092673e-05,100,-1.3337507573239857,True,24960.79324233698
78772,5729734.023067846,16429091.167178662,19935265.528828714,[[48.9313171]],[[70.77350729]],[[20094531.96732681]],-7.686786375415819e-05,100,0.8966661251464839,True,24961.412424592043
78773,5727267.076265623,16428412.351916403,19936538.09816398,[[48.93549881]],[[70.7804422]],[[20094536.75756606]],-7.686786693738964e-05,100,0.28603196223632693,True,24962.03157284671
78774,5724799.937698232,16427733.630415136,19937810.23856383,[[48.93967944]],[[70.78737896]],[[20094541.54951319]],-7.68678701206211e-05,100,0.4583741929207104,True,24962.650687085566
78775,5722332.607419275,16427055.002713958,19939081.950001087,[[48.94385901]],[[70.79431758]],[[20094546.34316801]],-7.686787330385255e-05,100,1.271876206116041,True,24963.26976729325
78776,5719865.085482526,16426376.468851935,19940353.2324485,[[48.9480375]],[[70.80125806]],[[20094551.13853031]],-7.686787648708401e-05,100,-0.7107351443170679,True,24963.88881345435
78777,5717397.371941649,16425698.02886815,19941624.085878912,[[48.95221493]],[[70.80820039]],[[20094555.9355999]],-7.686787967031547e-05,100,-0.6812029672666624,True,24964.507825553497
78778,5714929.466850317,16425019.682801653,19942894.510265134,[[48.95639128]],[[70.81514459]],[[20094560.73437655]],-7.686788285354692e-05,100,0.544575450897926,True,24965.126803575313
78779,5712461.370262317,16424341.430691509,19944164.505579982,[[48.96056656]],[[70.82209063]],[[20094565.53486007]],-7.686788603677838e-05,100,1.0396126576246472,True,24965.745747504418
78780,5709993.082231276,16423663.272576762,19945434.071796305,[[48.96474077]],[[70.82903854]],[[20094570.33705027]],-7.686788922000983e-05,100,0.23727501032291076,True,24966.36465732545
78781,5707524.602811027,16422985.20849643,19946703.20888693,[[48.96891391]],[[70.8359883]],[[20094575.14094692]],-7.686789240324129e-05,100,-0.07143166710786543,True,24966.983533023005
78782,5705055.93205523,16422307.238489546,19947971.916824736,[[48.97308598]],[[70.84293992]],[[20094579.94654983]],-7.686789558647275e-05,100,0.3227929554115563,True,24967.602374581744
78783,5702587.070017736,16421629.362595133,19949240.19558255,[[48.97725697]],[[70.8498934]],[[20094584.75385879]],-7.68678987697042e-05,100,0.73354782397216,True,24968.22118198628
78784,5700118.016752221,16420951.58085219,19950508.045133263,[[48.98142689]],[[70.85684873]],[[20094589.5628736]],-7.686790195293566e-05,100,-1.4479938532860144,True,24968.839955221247
78785,5697648.772312498,16420273.893299708,19951775.465449758,[[48.98559574]],[[70.86380593]],[[20094594.37359405]],-7.686790513616712e-05,100,-0.990123345888312,True,24969.45869427129
78786,5695179.336752348,16419596.29997668,19953042.456504915,[[48.98976351]],[[70.87076498]],[[20094599.18601995]],-7.686790831939857e-05,100,-0.08879053507711689,True,24970.07739912103
78787,5692709.710125539,16418918.80092209,19954309.01827165,[[48.99393021]],[[70.87772588]],[[20094604.00015108]],-7.686791150263003e-05,100,0.6900843920611723,True,24970.69606975514
78788,5690239.892485873,16418241.3961749,19955575.150722865,[[48.99809583]],[[70.88468865]],[[20094608.81598724]],-7.686791468586148e-05,100,2.171532041959726,True,24971.314706158242
78789,5687769.883887163,16417564.085774077,19956840.853831477,[[49.00226038]],[[70.89165327]],[[20094613.63352823]],-7.686791786909294e-05,100,-0.1133687903872287,True,24971.933308314994
78790,5685299.68438318,16416886.869758554,19958106.12757042,[[49.00642385]],[[70.89861976]],[[20094618.45277384]],-7.68679210523244e-05,100,0.24525008638346682,True,24972.551876210026
78791,5682829.294027877,16416209.74816729,19959370.971912604,[[49.01058625]],[[70.9055881]],[[20094623.27372386]],-7.686792423555585e-05,100,-0.6650280147850325,True,24973.17040982799
78792,5680358.712874927,16415532.721039208,19960635.386831023,[[49.01474757]],[[70.9125583]],[[20094628.09637811]],-7.686792741878731e-05,100,0.6571313491761055,True,24973.788909153573
78793,5677887.940978264,16414855.788413236,19961899.372298587,[[49.01890782]],[[70.91953035]],[[20094632.92073636]],-7.686793060201877e-05,100,-1.097946106539335,True,24974.407374171387
78794,5675416.978391688,16414178.950328277,19963162.928288296,[[49.02306698]],[[70.92650427]],[[20094637.74679842]],-7.686793378525022e-05,100,-0.011411156994658887,True,24975.025804866116
78795,5672945.825169109,16413502.206823247,19964426.054773115,[[49.02722508]],[[70.93348004]],[[20094642.57456408]],-7.686793696848168e-05,100,-0.9500655964539164,True,24975.644201222425
78796,5670474.481364358,16412825.557937028,19965688.751726016,[[49.03138209]],[[70.94045768]],[[20094647.40403314]],-7.686794015171313e-05,100,-2.1123614072933172,True,24976.26256322495
78797,5668002.947031315,16412149.003708515,19966951.019120004,[[49.03553803]],[[70.94743717]],[[20094652.23520539]],-7.686794333494459e-05,100,2.693789164660843,True,24976.880890858378
78798,5665531.222223914,16411472.544176582,19968212.856928065,[[49.03969289]],[[70.95441852]],[[20094657.06808063]],-7.686794651817605e-05,100,0.8019080049073739,True,24977.499184107368
78799,5663059.306995911,16410796.179380087,19969474.26512326,[[49.04384667]],[[70.96140173]],[[20094661.90265865]],-7.68679497014075e-05,100,0.8088506479458692,True,24978.117442956605
78800,5660587.201401405,16410119.909357898,19970735.24367854,[[49.04799937]],[[70.9683868]],[[20094666.73893925]],-7.686795288463896e-05,100,0.9089250563939132,True,24978.735667390734
78801,5658114.905494096,16409443.734148856,19971995.792567007,[[49.052151]],[[70.97537373]],[[20094671.57692223]],-7.686795606787042e-05,100,1.4250647482687697,True,24979.353857394464
78802,5655642.419328093,16408767.653791815,19973255.911761638,[[49.05630154]],[[70.98236252]],[[20094676.41660739]],-7.686795925110187e-05,100,0.16238848087799812,True,24979.972012952443
78803,5653169.742957177,16408091.66832557,19974515.60123553,[[49.060451]],[[70.98935317]],[[20094681.2579945]],-7.686796243433333e-05,100,0.8681865281124443,True,24980.59013404936
78804,5650696.876435386,16407415.777788976,19975774.86096172,[[49.06459939]],[[70.99634567]],[[20094686.10108337]],-7.686796561756478e-05,100,-0.5005118488986717,True,24981.208220669905
78805,5648223.819816631,16406739.982220823,19977033.69091328,[[49.06874669]],[[71.00334004]],[[20094690.94587381]],-7.686796880079624e-05,100,-0.1722208194533486,True,24981.826272798757
78806,5645750.573154829,16406064.28165992,19978292.09106329,[[49.07289292]],[[71.01033627]],[[20094695.7923656]],-7.68679719840277e-05,100,-1.5350389440515466,True,24982.444290420608
78807,5643277.136503983,16405388.676145062,19979550.06138484,[[49.07703806]],[[71.01733435]],[[20094700.64055853]],-7.686797516725915e-05,100,0.20193117451171527,True,24983.06227352014
78808,5640803.509918114,16404713.165715018,19980807.60185101,[[49.08118212]],[[71.0243343]],[[20094705.49045241]],-7.686797835049061e-05,100,-0.5299953902669413,True,24983.680222082032
78809,5638329.693451085,16404037.750408577,19982064.712434936,[[49.0853251]],[[71.03133611]],[[20094710.34204704]],-7.686798153372206e-05,100,-0.13311588085014733,True,24984.298136091013
78810,5635855.687156991,16403362.430264492,19983321.3931097,[[49.089467]],[[71.03833977]],[[20094715.19534219]],-7.686798471695352e-05,100,0.829126760431261,True,24984.916015531744
78811,5633381.491089738,16402687.205321526,19984577.643848456,[[49.09360782]],[[71.0453453]],[[20094720.05033769]],-7.686798790018498e-05,100,0.30206326528501776,True,24985.533860388954
78812,5630907.105303429,16402012.075618418,19985833.464624316,[[49.09774755]],[[71.05235269]],[[20094724.9070333]],-7.686799108341643e-05,100,1.0300543783185216,True,24986.15167064732
78813,5628432.529851985,16401337.041193893,19987088.85541044,[[49.1018862]],[[71.05936194]],[[20094729.76542883]],-7.686799426664789e-05,100,-0.5907782779046464,True,24986.769446291557
78814,5625957.764789541,16400662.1020867,19988343.81617996,[[49.10602377]],[[71.06637304]],[[20094734.62552409]],-7.686799744987935e-05,100,0.3818599576893799,True,24987.38718730637
78815,5623482.810169953,16399987.25833555,19989598.346906096,[[49.11016025]],[[71.07338601]],[[20094739.48731887]],-7.68680006331108e-05,100,-0.6395108150505331,True,24988.004893676494
78816,5621007.666047481,16399312.50997914,19990852.447561927,[[49.11429565]],[[71.08040084]],[[20094744.35081294]],-7.686800381634226e-05,100,-0.17604561825266357,True,24988.622565386577
78817,5618532.332476045,16398637.857056178,19992106.118120696,[[49.11842997]],[[71.08741753]],[[20094749.21600613]],-7.686800699957371e-05,100,-0.30650735024333803,True,24989.240202421388
78818,5616056.8095097225,16397963.299605347,19993359.35855559,[[49.1225632]],[[71.09443608]],[[20094754.08289821]],-7.686801018280517e-05,100,-1.0137909797856548,True,24989.857804765626
78819,5613581.097202602,16397288.837665329,19994612.168839786,[[49.12669534]],[[71.10145649]],[[20094758.95148899]],-7.686801336603663e-05,100,-0.4128244926305054,True,24990.475372403995
78820,5611105.1956086615,16396614.471274793,19995864.54894653,[[49.1308264]],[[71.10847877]],[[20094763.82177826]],-7.686801654926808e-05,100,0.5774758830075393,True,24991.092905321253
78821,5608629.104782172,16395940.200472405,19997116.49884899,[[49.13495638]],[[71.1155029]],[[20094768.69376581]],-7.686801973249954e-05,100,-0.9158958482071148,True,24991.71040350208
78822,5606152.824777046,16395266.025296807,19998368.01852044,[[49.13908526]],[[71.1225289]],[[20094773.56745145]],-7.6868022915731e-05,100,-0.6639420922226742,True,24992.327866931224
78823,5603676.355647498,16394591.945786655,19999619.107934095,[[49.14321307]],[[71.12955675]],[[20094778.44283497]],-7.686802609896245e-05,100,1.2436792578212201,True,24992.94529559341
78824,5601199.697447587,16393917.961980572,20000869.767063204,[[49.14733978]],[[71.13658647]],[[20094783.31991615]],-7.686802928219391e-05,100,1.4178768780606217,True,24993.56268947337
78825,5598722.850231488,16393244.073917182,20002119.995881017,[[49.15146541]],[[71.14361805]],[[20094788.1986948]],-7.686803246542536e-05,100,0.8320583968756529,True,24994.180048555827
78826,5596245.814053235,16392570.281635098,20003369.794360824,[[49.15558995]],[[71.15065149]],[[20094793.07917072]],-7.686803564865682e-05,100,1.708013811262281,True,24994.797372825535
78827,5593768.588967077,16391896.585172927,20004619.162475865,[[49.15971341]],[[71.15768679]],[[20094797.9613437]],-7.686803883188828e-05,100,1.364655092049475,True,24995.414662267212
78828,5591291.175027032,16391222.98456926,20005868.100199465,[[49.16383577]],[[71.16472396]],[[20094802.84521352]],-7.686804201511973e-05,100,-0.0884591631564813,True,24996.031916865613
78829,5588813.572287404,16390549.479862701,20007116.607504863,[[49.16795705]],[[71.17176298]],[[20094807.73078]],-7.686804519835119e-05,100,1.98915401113409,True,24996.649136605458
78830,5586335.78080221,16389876.071091803,20008364.68436542,[[49.17207724]],[[71.17880387]],[[20094812.61804292]],-7.686804838158265e-05,100,1.5595248607775372,True,24997.26632147153
78831,5583857.800625764,16389202.75829515,20009612.330754407,[[49.17619634]],[[71.18584662]],[[20094817.5070021]],-7.68680515648141e-05,100,-0.07245364949668963,True,24997.883471448542
78832,5581379.631812088,16388529.541511288,20010859.546645183,[[49.18031435]],[[71.19289123]],[[20094822.3976573]],-7.686805474804556e-05,100,0.2512275481883096,True,24998.50058652126
78833,5578901.274415542,16387856.420778777,20012106.332011025,[[49.18443127]],[[71.19993771]],[[20094827.29000833]],-7.686805793127701e-05,100,-0.6618371524067609,True,24999.117666674425
78834,5576422.728490154,16387183.39613614,20013352.686825335,[[49.1885471]],[[71.20698604]],[[20094832.18405499]],-7.686806111450847e-05,100,-0.09572833780042075,True,24999.734711892805
78835,5573943.994090264,16386510.467621922,20014598.61106142,[[49.19266184]],[[71.21403624]],[[20094837.07979707]],-7.686806429773993e-05,100,-1.554388830499802,True,25000.351722161144
78836,5571465.071270058,16385837.635274636,20015844.104692645,[[49.19677549]],[[71.22108831]],[[20094841.97723436]],-7.686806748097138e-05,100,-0.5864951082423415,True,25000.968697464206
78837,5568985.960083686,16385164.899132797,20017089.167692404,[[49.20088804]],[[71.22814223]],[[20094846.87636668]],-7.686807066420284e-05,100,0.7938740347557635,True,25001.58563778676
78838,5566506.660585474,16384492.259234905,20018333.800034042,[[49.20499951]],[[71.23519802]],[[20094851.77719379]],-7.68680738474343e-05,100,-1.0242863296018552,True,25002.20254311356
78839,5564027.17282957,16383819.715619443,20019578.001690976,[[49.20910989]],[[71.24225567]],[[20094856.67971551]],-7.686807703066575e-05,100,-0.31319704853006186,True,25002.819413429377
78840,5561547.496870367,16383147.26832491,20020821.77263657,[[49.21321917]],[[71.24931518]],[[20094861.58393164]],-7.686808021389721e-05,100,0.5585391120849034,True,25003.43624871897
78841,5559067.63276196,16382474.917389767,20022065.112844273,[[49.21732736]],[[71.25637655]],[[20094866.48984195]],-7.686808339712866e-05,100,-0.2895681312471779,True,25004.053048967136
78842,5556587.580558701,16381802.66285249,20023308.022287466,[[49.22143446]],[[71.26343979]],[[20094871.39744626]],-7.686808658036012e-05,100,1.1514946767012022,True,25004.669814158635
78843,5554107.340314828,16381130.504751513,20024550.500939596,[[49.22554046]],[[71.27050489]],[[20094876.30674433]],-7.686808976359158e-05,100,1.1969752884908602,True,25005.28654427824
78844,5551626.912084716,16380458.443125304,20025792.54877407,[[49.22964537]],[[71.27757185]],[[20094881.217736]],-7.686809294682303e-05,100,-0.6179395749697534,True,25005.90323931072
78845,5549146.295922537,16379786.478012279,20027034.165764358,[[49.23374919]],[[71.28464068]],[[20094886.13042105]],-7.686809613005449e-05,100,-0.43694216723769097,True,25006.519899240866
78846,5546665.491882656,16379114.609450875,20028275.35188391,[[49.23785191]],[[71.29171137]],[[20094891.04479926]],-7.686809931328594e-05,100,0.04493318661890847,True,25007.13652405347
78847,5544184.500019342,16378442.83747951,20029516.107106186,[[49.24195354]],[[71.29878392]],[[20094895.96087043]],-7.68681024965174e-05,100,-0.6650446569330374,True,25007.75311373331
78848,5541703.320387047,16377771.162136594,20030756.431404628,[[49.24605408]],[[71.30585834]],[[20094900.87863437]],-7.686810567974886e-05,100,1.633695147954956,True,25008.369668265164
78849,5539221.953039877,16377099.583460508,20031996.32475278,[[49.25015352]],[[71.31293462]],[[20094905.79809086]],-7.686810886298031e-05,100,-0.41239343122179584,True,25008.98618763385
78850,5536740.398032409,16376428.10148966,20033235.787124068,[[49.25425186]],[[71.32001277]],[[20094910.71923971]],-7.686811204621177e-05,100,0.9108585738539762,True,25009.60267182413
78851,5534258.655418765,16375756.716262423,20034474.81849204,[[49.25834911]],[[71.32709277]],[[20094915.6420807]],-7.686811522944323e-05,100,-1.4972678983601508,True,25010.219120820824
78852,5531776.7252534805,16375085.427817162,20035713.418830164,[[49.26244526]],[[71.33417465]],[[20094920.56661363]],-7.686811841267468e-05,100,-0.7728844691329199,True,25010.835534608705
78853,5529294.60759074,16374414.236192236,20036951.588112015,[[49.26654032]],[[71.34125838]],[[20094925.49283829]],-7.686812159590614e-05,100,-1.0853580686577782,True,25011.451913172605
78854,5526812.302485107,16373743.141426008,20038189.32631107,[[49.27063427]],[[71.34834398]],[[20094930.4207545]],-7.68681247791376e-05,100,-1.2442086921723547,True,25012.06825649731
78855,5524329.809990844,16373072.143556809,20039426.63340088,[[49.27472714]],[[71.35543144]],[[20094935.35036202]],-7.686812796236905e-05,100,-0.516357734974443,True,25012.684564567608
78856,5521847.130162348,16372401.242622979,20040663.509355005,[[49.2788189]],[[71.36252077]],[[20094940.28166067]],-7.68681311456005e-05,100,0.36748589283064464,True,25013.300837368337
78857,5519364.263054051,16371730.438662827,20041899.95414698,[[49.28290957]],[[71.36961196]],[[20094945.21465023]],-7.686813432883196e-05,100,1.5334417935802227,True,25013.917074884277
78858,5516881.208720279,16371059.731714679,20043135.96775042,[[49.28699913]],[[71.37670502]],[[20094950.14933051]],-7.686813751206342e-05,100,-0.2022074938071949,True,25014.533277100287
78859,5514397.967215545,16370389.121816834,20044371.550138835,[[49.2910876]],[[71.38379994]],[[20094955.0857013]],-7.686814069529488e-05,100,0.08186969795377448,True,25015.14944400113
78860,5511914.538594191,16369718.609007591,20045606.701285858,[[49.29517497]],[[71.39089672]],[[20094960.02376239]],-7.686814387852633e-05,100,0.3392757803480525,True,25015.765575571655
78861,5509430.922910729,16369048.193325225,20046841.42116505,[[49.29926124]],[[71.39799537]],[[20094964.96351357]],-7.686814706175779e-05,100,-0.7284532456469357,True,25016.381671796662
78862,5506947.120219522,16368377.874808025,20048075.709750045,[[49.30334642]],[[71.40509588]],[[20094969.90495465]],-7.686815024498924e-05,100,-0.023817918100334155,True,25016.997732661
78863,5504463.130575074,16367707.65349424,20049309.567014433,[[49.30743049]],[[71.41219826]],[[20094974.84808542]],-7.68681534282207e-05,100,2.087660804572195,True,25017.61375814946
78864,5501978.954031811,16367037.529422138,20050542.992931847,[[49.31151346]],[[71.4193025]],[[20094979.79290567]],-7.686815661145216e-05,100,0.3881600233848953,True,25018.229748246893
