epoch,phase
55813,27157423.735567994
55814,27156109.20305488
55815,27154794.721732624
55816,27153480.298492804
55817,27152165.929957066
55818,27150851.616189107
55819,27149537.359222278
55820,27148223.157343697
55821,27146909.01129561
55822,27145594.91834793
55823,27144280.88439304
55824,27142966.905514948
55825,27141652.980420303
55826,27140339.115085717
55827,27139025.30082744
55828,27137711.54872971
55829,27136397.85182868
55830,27135084.208559997
55831,27133770.623037945
55832,27132457.094414603
55833,27131143.62415815
55834,27129830.205959514
55835,27128516.84888742
55836,27127203.548797544
55837,27125890.303983346
55838,27124577.1176798
55839,27123263.987203762
55840,27121950.913363118
55841,27120637.899098624
55842,27119324.939332258
55843,27118012.038305607
55844,27116699.19700229
55845,27115386.41268853
55846,27114073.684579384
55847,27112761.016219076
55848,27111448.404711932
55849,27110135.84944075
55850,27108823.35553109
55851,27107510.919987842
55852,27106198.540799174
55853,27104886.21925557
55854,27103573.958667435
55855,27102261.75644102
55856,27100949.60952316
55857,27099637.524658877
55858,27098325.497262556
55859,27097013.52783838
55860,27095701.617778655
55861,27094389.770200275
55862,27093077.97840244
55863,27091766.24500958
55864,27090454.573768098
55865,27089142.959753048
55866,27087831.406508256
55867,27086519.909157112
55868,27085208.47581615
55869,27083897.102783423
55870,27082585.7886417
55871,27081274.53025738
55872,27079963.33485855
55873,27078652.200611968
55874,27077341.12506435
55875,27076030.11025604
55876,27074719.152857997
55877,27073408.260457333
55878,27072097.42763889
55879,27070786.651161686
55880,27069475.93920958
55881,27068165.287075825
55882,27066854.698318303
55883,27065544.166434262
55884,27064233.69682102
55885,27062923.289780192
55886,27061612.941316254
55887,27060302.657051746
55888,27058992.43435239
55889,27057682.268286332
55890,27056372.16489007
55891,27055062.126103025
55892,27053752.14839671
55893,27052442.231358815
55894,27051132.376663722
55895,27049822.581965603
55896,27048512.850974303
55897,27047203.17954134
55898,27045893.57547346
55899,27044584.028625697
55900,27043274.54750585
55901,27041965.1261811
55902,27040655.769171745
55903,27039346.474966187
55904,27038037.240945652
55905,27036728.07072729
55906,27035418.964345757
55907,27034109.919452112
55908,27032800.937862433
55909,27031492.02242178
55910,27030183.1635756
55911,27028874.37416689
55912,27027565.644750386
55913,27026256.97880644
55914,27024948.3781823
55915,27023639.839611225
55916,27022331.36626158
55917,27021022.95287598
55918,27019714.606351957
55919,27018406.324608408
55920,27017098.104074586
55921,27015789.94954598
55922,27014481.85905352
55923,27013173.831443124
55924,27011865.86759758
55925,27010557.969553974
55926,27009250.13727581
55927,27007942.366889417
55928,27006634.661829136
55929,27005327.02241492
55930,27004019.44552812
55931,27002711.936222017
55932,27001404.490974832
55933,27000097.11058402
55934,26998789.795023873
55935,26997482.545045022
55936,26996175.36045474
55937,26994868.242605753
55938,26993561.184963796
55939,26992254.199414622
55940,26990947.27578765
55941,26989640.418664075
55942,26988333.626946535
55943,26987026.902339406
55944,26985720.24321334
55945,26984413.6468158
55946,26983107.12336071
55947,26981800.660154216
55948,26980494.26513426
55949,26979187.934998557
55950,26977881.673626266
55951,26976575.479879715
55952,26975269.34951413
55953,26973963.287469983
55954,26972657.290968303
55955,26971351.36462456
55956,26970045.50065634
55957,26968739.707109973
55958,26967433.978094544
55959,26966128.318038683
55960,26964822.724750128
55961,26963517.199373174
55962,26962211.740664393
55963,26960906.348437324
55964,26959601.026647378
55965,26958295.768748723
55966,26956990.580561824
55967,26955685.4612988
55968,26954380.409749217
55969,26953075.42410221
55970,26951770.508900743
55971,26950465.659615666
55972,26949160.881002806
55973,26947856.17084855
55974,26946551.52605215
55975,26945246.951190118
55976,26943942.4468857
55977,26942638.008476317
55978,26941333.643187355
55979,26940029.341283146
55980,26938725.11135067
55981,26937420.947236735
55982,26936116.856306814
55983,26934812.831296306
55984,26933508.877813283
55985,26932204.992249344
55986,26930901.17845194
55987,26929597.43162756
55988,26928293.754883684
55989,26926990.149234995
55990,26925686.610727396
55991,26924383.144391526
55992,26923079.74770547
55993,26921776.418564975
55994,26920473.161262553
55995,26919169.974676084
55996,26917866.858099174
55997,26916563.810035933
55998,26915260.832901992
55999,26913957.92850613
56000,26912655.0928618
56001,26911352.32843004
56002,26910049.63426921
56003,26908747.010570947
56004,26907444.458300784
56005,26906141.97737069
56006,26904839.564893354
56007,26903537.22847107
56008,26902234.959595867
56009,26900932.76159213
56010,26899630.637285523
56011,26898328.58453278
56012,26897026.601151735
56013,26895724.68939198
56014,26894422.849809304
56015,26893121.086287457
56016,26891819.386683185
56017,26890517.765301168
56018,26889216.212944254
56019,26887914.73524592
56020,26886613.325847797
56021,26885311.993802764
56022,26884010.729551036
56023,26882709.539370805
56024,26881408.4217074
56025,26880107.376454346
56026,26878806.404382758
56027,26877505.505934287
56028,26876204.67680028
56029,26874903.924002364
56030,26873603.24548072
56031,26872302.636215936
56032,26871002.10122288
56033,26869701.639259264
56034,26868401.251433913
56035,26867100.9390694
56036,26865800.69624217
56037,26864500.53042301
56038,26863200.434849292
56039,26861900.415654577
56040,26860600.46948247
56041,26859300.596471358
56042,26858000.798959177
56043,26856701.072488736
56044,26855401.424385246
56045,26854101.84901621
56046,26852802.34614303
56047,26851502.91998898
56048,26850203.567199953
56049,26848904.28906452
56050,26847605.083985817
56051,26846305.956602305
56052,26845006.90075946
56053,26843707.922706384
56054,26842409.0191469
56055,26841110.19021625
56056,26839811.434779275
56057,26838512.756889947
56058,26837214.154440366
56059,26835915.624505304
56060,26834617.170619313
56061,26833318.79612051
56062,26832020.493078027
56063,26830722.267502997
56064,26829424.118168365
56065,26828126.04386573
56066,26826828.046496958
56067,26825530.122937977
56068,26824232.277051184
56069,26822934.505272873
56070,26821636.813837893
56071,26820339.195104357
56072,26819041.65803618
56073,26817744.190105323
56074,26816446.8028427
56075,26815149.491822068
56076,26813852.256609507
56077,26812555.099477626
56078,26811258.02054894
56079,26809961.01378335
56080,26808664.0856095
56081,26807367.237018622
56082,26806070.46702165
56083,26804773.770563316
56084,26803477.155788403
56085,26802180.614074826
56086,26800884.150144015
56087,26799587.76510692
56088,26798291.45824758
56089,26796995.227238733
56090,26795699.078072205
56091,26794403.00494205
56092,26793107.007778976
56093,26791811.089817107
56094,26790515.251285993
56095,26789219.492308002
56096,26787923.809595466
56097,26786628.204937074
56098,26785332.68082201
56099,26784037.230559178
56100,26782741.86379854
56101,26781446.575097106
56102,26780151.364708737
56103,26778856.233037677
56104,26777561.180286437
56105,26776266.207305036
56106,26774971.31234484
56107,26773676.49528323
56108,26772381.760173354
56109,26771087.102540772
56110,26769792.528338104
56111,26768498.031220783
56112,26767203.61114953
56113,26765909.274073575
56114,26764615.01460237
56115,26763320.838042226
56116,26762026.739123538
56117,26760732.72063253
56118,26759438.78376825
56119,26758144.927891225
56120,26756851.14932502
56121,26755557.451183412
56122,26754263.83475711
56123,26752970.30060034
56124,26751676.844523303
56125,26750383.468203474
56126,26749090.175052118
56127,26747796.960456956
56128,26746503.82933317
56129,26745210.77895422
56130,26743917.809201125
56131,26742624.91872101
56132,26741332.11281333
56133,26740039.38576085
56134,26738746.74055555
56135,26737454.17949625
56136,26736161.69556113
56137,26734869.294819944
56138,26733576.977014184
56139,26732284.74200364
56140,26730992.585795593
56141,26729700.515109263
56142,26728408.522997547
56143,26727116.615500957
56144,26725824.79174529
56145,26724533.044926163
56146,26723241.38245674
56147,26721949.80698731
56148,26720658.307917614
56149,26719366.894838948
56150,26718075.56542903
56151,26716784.317233603
56152,26715493.14889147
56153,26714202.068598904
56154,26712911.070506934
56155,26711620.155512325
56156,26710329.31927051
56157,26709038.57187958
56158,26707747.90380822
56159,26706457.32260738
56160,26705166.82113779
56161,26703876.40615738
56162,26702586.074661076
56163,26701295.82687115
56164,26700005.661967475
56165,26698715.58036525
56166,26697425.583686564
56167,26696135.673439212
56168,26694845.843565844
56169,26693556.09867856
56170,26692266.43987442
56171,26690976.86453841
56172,26689687.37161818
56173,26688397.967070613
56174,26687108.643327307
56175,26685819.40715477
56176,26684530.25457564
56177,26683241.188071318
56178,26681952.205358088
56179,26680663.3082257
56180,26679374.494277485
56181,26678085.769038275
56182,26676797.12623061
56183,26675508.57318811
56184,26674220.099512674
56185,26672931.714176998
56186,26671643.41524684
56187,26670355.201665547
56188,26669067.070710707
56189,26667779.029840324
56190,26666491.073525947
56191,26665203.20202985
56192,26663915.417368107
56193,26662627.7182023
56194,26661340.10613496
56195,26660052.580404002
56196,26658765.1405319
56197,26657477.788762957
56198,26656190.520470716
56199,26654903.34229594
56200,26653616.249575973
56201,26652329.24221506
56202,26651042.320521727
56203,26649755.490337867
56204,26648468.74352442
56205,26647182.085190453
56206,26645895.514817063
56207,26644609.03156403
56208,26643322.63214678
56209,26642036.324640736
56210,26640750.104854826
56211,26639463.967628393
56212,26638177.922055077
56213,26636891.96291083
56214,26635606.093324102
56215,26634320.308366276
56216,26633034.613023665
56217,26631749.008464348
56218,26630463.489049263
56219,26629178.05702219
56220,26627892.7158365
56221,26626607.460697856
56222,26625322.297434114
56223,26624037.21985898
56224,26622752.230550915
56225,26621467.331065573
56226,26620182.520341236
56227,26618897.79773388
56228,26617613.167090353
56229,26616328.622867197
56230,26615044.166347943
56231,26613759.80065045
56232,26612475.523307595
56233,26611191.33706444
56234,26609907.239916973
56235,26608623.232298866
56236,26607339.31147789
56237,26606055.481591143
56238,26604771.74289523
56239,26603488.094888803
56240,26602204.534602083
56241,26600921.06591284
56242,26599637.685277835
56243,26598354.39728769
56244,26597071.194721084
56245,26595788.0847291
56246,26594505.069842465
56247,26593222.13939922
56248,26591939.302553337
56249,26590656.55536483
56250,26589373.89904484
56251,26588091.33248373
56252,26586808.857075773
56253,26585526.47297566
56254,26584244.181579664
56255,26582961.979783442
56256,26581679.867944147
56257,26580397.848004974
56258,26579115.92088202
56259,26577834.081926215
56260,26576552.339913767
56261,26575270.68451323
56262,26573989.12161753
56263,26572707.652021173
56264,26571426.27301311
56265,26570144.98566437
56266,26568863.788520355
56267,26567582.687816013
56268,26566301.67794729
56269,26565020.757193144
56270,26563739.932213258
56271,26562459.19793789
56272,26561178.555623822
56273,26559898.006226137
56274,26558617.549906008
56275,26557337.185694806
56276,26556056.915823862
56277,26554776.73635362
56278,26553496.650426287
56279,26552216.658065684
56280,26550936.75804121
56281,26549656.948691674
56282,26548377.23728749
56283,26547097.616687678
56284,26545818.090887956
56285,26544538.656684298
56286,26543259.318019893
56287,26541980.070780642
56288,26540700.920336135
56289,26539421.8614674
56290,26538142.89337006
56291,26536864.02403817
56292,26535585.24612938
56293,26534306.56377511
56294,26533027.97517586
56295,26531749.478589114
56296,26530471.07846396
56297,26529192.77252745
56298,26527914.56121195
56299,26526636.44415388
56300,26525358.422989998
56301,26524080.494615465
56302,26522802.660482503
56303,26521524.922833897
56304,26520247.277501203
56305,26518969.73360366
56306,26517692.27838905
56307,26516414.921302788
56308,26515137.65827296
56309,26513860.48992192
56310,26512583.415441055
56311,26511306.440594982
56312,26510029.560379583
56313,26508752.774580788
56314,26507476.085754376
56315,26506199.49068329
56316,26504922.99435418
56317,26503646.589213066
56318,26502370.284562793
56319,26501094.07287847
56320,26499817.960851718
56321,26498541.941460744
56322,26497266.019057482
56323,26495990.194330003
56324,26494714.466826558
56325,26493438.836897578
56326,26492163.300756663
56327,26490887.861852475
56328,26489612.519522768
56329,26488337.273513656
56330,26487062.12570707
56331,26485787.075113766
56332,26484512.121152416
56333,26483237.264448754
56334,26481962.50472426
56335,26480687.84358915
56336,26479413.278154284
56337,26478138.8128526
56338,26476864.44322872
56339,26475590.1707429
56340,26474315.996388577
56341,26473041.91791605
56342,26471767.943206273
56343,26470494.060040724
56344,26469220.278560326
56345,26467946.594159033
56346,26466673.006037198
56347,26465399.5184735
56348,26464126.129870463
56349,26462852.836723637
56350,26461579.64548116
56351,26460306.549057536
56352,26459033.55600378
56353,26457760.660646424
56354,26456487.861360572
56355,26455215.16088324
56356,26453942.561746523
56357,26452670.061914336
56358,26451397.659590334
56359,26450125.357201867
56360,26448853.15318366
56361,26447581.04855326
56362,26446309.044842158
56363,26445037.139694527
56364,26443765.33515321
56365,26442493.627822712
56366,26441222.0222524
56367,26439950.515791494
56368,26438679.11184317
56369,26437407.802425537
56370,26436136.59645747
56371,26434865.489679854
56372,26433594.48594535
56373,26432323.58031006
56374,26431052.773369566
56375,26429782.069867454
56376,26428511.464623798
56377,26427240.96120724
56378,26425970.556392953
56379,26424700.255182046
56380,26423430.055353504
56381,26422159.95432388
56382,26420889.953999124
56383,26419620.055551622
56384,26418350.259576846
56385,26417080.561686635
56386,26415810.96528718
56387,26414541.473578013
56388,26413272.08015213
56389,26412002.790099125
56390,26410733.600712348
56391,26409464.51254532
56392,26408195.527976725
56393,26406926.64488017
56394,26405657.862805154
56395,26404389.18268457
56396,26403120.604204442
56397,26401852.127085775
56398,26400583.755253296
56399,26399315.484704234
56400,26398047.313210685
56401,26396779.248969387
56402,26395511.285132736
56403,26394243.423105307
56404,26392975.666251052
56405,26391708.010660667
56406,26390440.45858853
56407,26389173.006713156
56408,26387905.660985745
56409,26386638.414890654
56410,26385371.274494104
56411,26384104.23791671
56412,26382837.30224655
56413,26381570.47177602
56414,26380303.745260455
56415,26379037.12042141
56416,26377770.599115074
56417,26376504.182729874
56418,26375237.870085012
56419,26373971.66181593
56420,26372705.55568118
56421,26371439.552319277
56422,26370173.658377983
56423,26368907.865198478
56424,26367642.1746634
56425,26366376.59006283
56426,26365111.112382345
56427,26363845.735070392
56428,26362580.46486554
56429,26361315.296816822
56430,26360050.23623936
56431,26358785.277485605
56432,26357520.42648277
56433,26356255.678973634
56434,26354991.034089185
56435,26353726.498872146
56436,26352462.065757804
56437,26351197.740508072
56438,26349933.517875787
56439,26348669.4009822
56440,26347405.391777113
56441,26346141.482900165
56442,26344877.686868556
56443,26343613.992623817
56444,26342350.401911426
56445,26341086.920564324
56446,26339823.54343454
56447,26338560.269712083
56448,26337297.107385065
56449,26336034.047658417
56450,26334771.095198054
56451,26333508.25017884
56452,26332245.510481127
56453,26330982.8786492
56454,26329720.349890526
56455,26328457.930043276
56456,26327195.618262205
56457,26325933.40990589
56458,26324671.30958536
56459,26323409.31785469
56460,26322147.43139444
56461,26320885.651872505
56462,26319623.9807244
56463,26318362.413775645
56464,26317100.956935726
56465,26315839.6093577
56466,26314578.36159028
56467,26313317.228717007
56468,26312056.200547323
56469,26310795.281794596
56470,26309534.470049344
56471,26308273.766076237
56472,26307013.167963877
56473,26305752.678812582
56474,26304492.29767736
56475,26303232.02667799
56476,26301971.864442952
56477,26300711.805673704
56478,26299451.858471464
56479,26298192.019373346
56480,26296932.28799622
56481,26295672.667588186
56482,26294413.15375995
56483,26293153.748470332
56484,26291894.45250567
56485,26290635.26362049
56486,26289376.18486177
56487,26288117.216055486
56488,26286858.35683145
56489,26285599.60521552
56490,26284340.96434494
56491,26283082.431442257
56492,26281824.006951142
56493,26280565.695961677
56494,26279307.49018977
56495,26278049.397093084
56496,26276791.410766065
56497,26275533.53581645
56498,26274275.770704933
56499,26273018.11506685
56500,26271760.56995956
56501,26270503.136696402
56502,26269245.810491893
56503,26267988.597099867
56504,26266731.49249677
56505,26265474.499298226
56506,26264217.613880564
56507,26262960.842974048
56508,26261704.178630356
56509,26260447.625101183
56510,26259191.18710116
56511,26257934.855938476
56512,26256678.63912717
56513,26255422.529728495
56514,26254166.532204375
56515,26252910.646490578
56516,26251654.87100392
56517,26250399.20968613
56518,26249143.65531798
56519,26247888.215632763
56520,26246632.885168362
56521,26245377.66839673
56522,26244122.56123108
56523,26242867.568510335
56524,26241612.685976125
56525,26240357.91598102
56526,26239103.257387783
56527,26237848.71047813
56528,26236594.278135065
56529,26235339.953916304
56530,26234085.7440805
56531,26232831.646405816
56532,26231577.661561556
56533,26230323.788434204
56534,26229070.02828197
56535,26227816.38197607
56536,26226562.846468374
56537,26225309.425657693
56538,26224056.11366604
56539,26222802.920983404
56540,26221549.837276082
56541,26220296.866344314
56542,26219044.0095029
56543,26217791.266650658
56544,26216538.63473309
56545,26215286.118942294
56546,26214033.715673495
56547,26212781.423633818
56548,26211529.249805324
56549,26210277.185579717
56550,26209025.239259575
56551,26207773.404604305
56552,26206521.683786407
56553,26205270.07495796
56554,26204018.582018323
56555,26202767.201597586
56556,26201515.939692844
56557,26200264.787237324
56558,26199013.751399614
56559,26197762.831092052
56560,26196512.023356218
56561,26195261.33116034
56562,26194010.754498098
56563,26192760.29240497
56564,26191509.94395389
56565,26190259.71038788
56566,26189009.59309733
56567,26187759.588872682
56568,26186509.700130455
56569,26185259.926991243
56570,26184010.27068469
56571,26182760.72674388
56572,26181511.301322527
56573,26180261.98916503
56574,26179012.792940624
56575,26177763.71274875
56576,26176514.750109553
56577,26175265.89961626
56578,26174017.167388238
56579,26172768.550331015
56580,26171520.05100425
56581,26170271.666716527
56582,26169023.39748245
56583,26167775.243830156
56584,26166527.208491575
56585,26165279.287568927
56586,26164031.48547865
56587,26162783.796835527
56588,26161536.228761505
56589,26160288.775088336
56590,26159041.43895967
56591,26157794.218714513
56592,26156547.11667673
56593,26155300.129174344
56594,26154053.261846174
56595,26152806.509843916
56596,26151559.875947405
56597,26150313.358779658
56598,26149066.95678916
56599,26147820.675803553
56600,26146574.50916795
56601,26145328.464116335
56602,26144082.5323768
56603,26142836.720847577
56604,26141591.02724151
56605,26140345.451431684
56606,26139099.99268088
56607,26137854.652712896
56608,26136609.429692894
56609,26135364.32582732
56610,26134119.337963015
56611,26132874.473220475
56612,26131629.722759828
56613,26130385.09194334
56614,26129140.582173634
56615,26127896.1840054
56616,26126651.91197537
56617,26125407.753568504
56618,26124163.718912687
56619,26122919.79954942
56620,26121675.99797417
56621,26120432.321716033
56622,26119188.758188125
56623,26117945.31848412
56624,26116701.99389867
56625,26115458.79110143
56626,26114215.705402788
56627,26112972.743733946
56628,26111729.897934437
56629,26110487.17299091
56630,26109244.567835443
56631,26108002.0806532
56632,26106759.717234664
56633,26105517.47016784
56634,26104275.347233575
56635,26103033.33875885
56636,26101791.45331577
56637,26100549.687056266
56638,26099308.04182111
56639,26098066.519722402
56640,26096825.115777683
56641,26095583.830558512
56642,26094342.668261882
56643,26093101.627082005
56644,26091860.704585824
56645,26090619.90406766
56646,26089379.223860517
56647,26088138.664288722
56648,26086898.22754585
56649,26085657.912369072
56650,26084417.714526217
56651,26083177.641728353
56652,26081937.68820203
56653,26080697.856009685
56654,26079458.147566162
56655,26078218.559087377
56656,26076979.092165906
56657,26075739.748324342
56658,26074500.525188074
56659,26073261.422043357
56660,26072022.442453597
56661,26070783.58370961
56662,26069544.85132777
56663,26068306.23653288
56664,26067067.74503555
56665,26065829.376049977
56666,26064591.12975573
56667,26063353.008615095
56668,26062115.006435316
56669,26060877.1253236
56670,26059639.369305782
56671,26058401.73755742
56672,26057164.225915074
56673,26055926.839062493
56674,26054689.576210845
56675,26053452.43410401
56676,26052215.412806727
56677,26050978.518170424
56678,26049741.74734381
56679,26048505.09947076
56680,26047268.57216147
56681,26046032.17146683
56682,26044795.8923041
56683,26043559.73979069
56684,26042323.7076326
56685,26041087.79955358
56686,26039852.01482698
56687,26038616.35574621
56688,26037380.81875275
56689,26036145.41007781
56690,26034910.123129517
56691,26033674.960041188
56692,26032439.919848327
56693,26031205.007229276
56694,26029970.217441913
56695,26028735.54959736
56696,26027501.01041675
56697,26026266.592988715
56698,26025032.30064966
56699,26023798.13552209
56700,26022564.091058575
56701,26021330.173686996
56702,26020096.382688023
56703,26018862.715846296
56704,26017629.172573257
56705,26016395.75807288
56706,26015162.465464093
56707,26013929.298967145
56708,26012696.260400318
56709,26011463.344310407
56710,26010230.556374315
56711,26008997.89201338
56712,26007765.35332676
56713,26006532.942399133
56714,26005300.655376524
56715,26004068.494542647
56716,26002836.46070416
56717,26001604.552463267
56718,26000372.768720318
56719,25999141.116310306
56720,25997909.58447149
56721,25996678.18133011
56722,25995446.902783427
56723,25994215.75449918
56724,25992984.730977062
56725,25991753.83276713
56726,25990523.062738594
56727,25989292.41956216
56728,25988061.903744206
56729,25986831.514797404
56730,25985601.25194539
56731,25984371.117167275
56732,25983141.10942023
56733,25981911.228424974
56734,25980681.474712405
56735,25979451.84850166
56736,25978222.349846672
56737,25976992.978298403
56738,25975763.734291524
56739,25974534.6190552
56740,25973305.63176165
56741,25972076.771551535
56742,25970848.039115153
56743,25969619.433815278
56744,25968390.957809392
56745,25967162.60967302
56746,25965934.38933506
56747,25964706.299161367
56748,25963478.333093163
56749,25962250.502035305
56750,25961022.7956521
56751,25959795.21575063
56752,25958567.766857877
56753,25957340.44675565
56754,25956113.253376227
56755,25954886.19177538
56756,25953659.258518457
56757,25952432.45037838
56758,25951205.77478424
56759,25949979.230153088
56760,25948752.811516926
56761,25947526.523062654
56762,25946300.364134517
56763,25945074.333769243
56764,25943848.43441462
56765,25942622.662999064
56766,25941397.02476069
56767,25940171.51242762
56768,25938946.131025054
56769,25937720.880062908
56770,25936495.760589756
56771,25935270.765147664
56772,25934045.902827743
56773,25932821.173250116
56774,25931596.570277717
56775,25930372.100874074
56776,25929147.76155191
56777,25927923.55209826
56778,25926699.46939728
56779,25925475.52098421
56780,25924251.703898754
56781,25923028.016612183
56782,25921804.459778737
56783,25920581.034411203
56784,25919357.738562975
56785,25918134.573614575
56786,25916911.541769926
56787,25915688.638896283
56788,25914465.868436363
56789,25913243.22829082
56790,25912020.720925007
56791,25910798.342553213
56792,25909576.100135088
56793,25908353.98458318
56794,25907132.002842188
56795,25905910.15125913
56796,25904688.43440754
56797,25903466.847776435
56798,25902245.39438886
56799,25901024.070317097
56800,25899802.88068243
56801,25898581.822107427
56802,25897360.89490601
56803,25896140.10307186
56804,25894919.44114248
56805,25893698.912361313
56806,25892478.516614307
56807,25891258.25182874
56808,25890038.12017104
56809,25888818.12282643
56810,25887598.255766194
56811,25886378.5226349
56812,25885158.923787463
56813,25883939.45531835
56814,25882720.12331933
56815,25881500.92151069
56816,25880281.855333153
56817,25879062.919404987
56818,25877844.119471908
56819,25876625.4493724
56820,25875406.91828188
56821,25874188.517248735
56822,25872970.249116186
56823,25871752.11754242
56824,25870534.116110843
56825,25869316.251437005
56826,25868098.519566383
56827,25866880.923818465
56828,25865663.460696664
56829,25864446.129689135
56830,25863228.933767278
56831,25862011.87324429
56832,25860794.947848514
56833,25859578.155744728
56834,25858361.49782905
56835,25857144.974358715
56836,25855928.588472653
56837,25854712.332587395
56838,25853496.213515975
56839,25852280.2314867
56840,25851064.38096739
56841,25849848.667663068
56842,25848633.087238867
56843,25847417.644715384
56844,25846202.33624292
56845,25844987.160963826
56846,25843772.123463135
56847,25842557.220424883
56848,25841342.45362035
56849,25840127.824125014
56850,25838913.32678393
56851,25837698.968176402
56852,25836484.743181396
56853,25835270.654139318
56854,25834056.7016828
56855,25832842.884589143
56856,25831629.20438595
56857,25830415.658600304
56858,25829202.25030877
56859,25827988.978110317
56860,25826775.841176547
56861,25825562.843030035
56862,25824349.98048423
56863,25823137.25221383
56864,25821924.66216052
56865,25820712.209356464
56866,25819499.894910593
56867,25818287.7137902
56868,25817075.670294162
56869,25815863.764698654
56870,25814651.9962106
56871,25813440.364887502
56872,25812228.869866434
56873,25811017.51478543
56874,25809806.294224698
56875,25808595.212572776
56876,25807384.264825594
56877,25806173.460810818
56878,25804962.78987263
56879,25803752.258342333
56880,25802541.8649927
56881,25801331.607279975
56882,25800121.49034642
56883,25798911.505629912
56884,25797701.664489206
56885,25796491.958392948
56886,25795282.394063108
56887,25794072.965610288
56888,25792863.674529612
56889,25791654.526256353
56890,25790445.510627586
56891,25789236.634198245
56892,25788027.901085295
56893,25786819.303754818
56894,25785610.84395707
56895,25784402.52539575
56896,25783194.342691388
56897,25781986.301192123
56898,25780778.398973998
56899,25779570.635549024
56900,25778363.00958818
56901,25777155.523730885
56902,25775948.177856162
56903,25774740.968888115
56904,25773533.903115034
56905,25772326.97336694
56906,25771120.18602147
56907,25769913.5365888
56908,25768707.02938992
56909,25767500.658753354
56910,25766294.43118679
56911,25765088.338478003
56912,25763882.390439615
56913,25762676.58117681
56914,25761470.91211248
56915,25760265.384496894
56916,25759059.99135793
56917,25757854.743878547
56918,25756649.63834442
56919,25755444.667607136
56920,25754239.84168989
56921,25753035.153637055
56922,25751830.607189897
56923,25750626.202523388
56924,25749421.94088918
56925,25748217.81420479
56926,25747013.832489613
56927,25745809.990975935
56928,25744606.29168542
56929,25743402.73260178
56930,25742199.313519254
56931,25740996.033464648
56932,25739792.900381766
56933,25738589.906132787
56934,25737387.056061946
56935,25736184.34313671
56936,25734981.776547216
56937,25733779.34779873
56938,25732577.062842395
56939,25731374.92014002
56940,25730172.915046018
56941,25728971.05447376
56942,25727769.338452164
56943,25726567.763527606
56944,25725366.32842318
56945,25724165.03791442
56946,25722963.89022977
56947,25721762.883679427
56948,25720562.018011432
56949,25719361.297448736
56950,25718160.71744747
56951,25716960.28082977
56952,25715759.990294445
56953,25714559.83628857
56954,25713359.830996543
56955,25712159.96578636
56956,25710960.245092966
56957,25709760.665352292
56958,25708561.23184658
56959,25707361.93839408
56960,25706162.791291803
56961,25704963.784665022
56962,25703764.921452884
56963,25702566.204621553
56964,25701367.62966161
56965,25700169.197959725
56966,25698970.909867767
56967,25697772.76782173
56968,25696574.76620536
56969,25695376.91045348
56970,25694179.199986197
56971,25692981.631464317
56972,25691784.206066847
56973,25690586.927635092
56974,25689389.793845933
56975,25688192.802360002
56976,25686995.956133664
56977,25685799.254585944
56978,25684602.697422244
56979,25683406.28434578
56980,25682210.012855783
56981,25681013.89284178
56982,25679817.91392174
56983,25678622.080906317
56984,25677426.393346205
56985,25676230.84764273
56986,25675035.450324666
56987,25673840.1974418
56988,25672645.088605374
56989,25671450.124864332
56990,25670255.307605
56991,25669060.63685535
56992,25667866.109864645
56993,25666671.72773493
56994,25665477.493693527
56995,25664283.403739646
56996,25663089.462125354
56997,25661895.66208608
56998,25660702.01310926
56999,25659508.50796064
57000,25658315.1452344
57001,25657121.9316657
57002,25655928.865726534
57003,25654735.944637287
57004,25653543.16816695
57005,25652350.539729673
57006,25651158.057720136
57007,25649965.721822985
57008,25648773.534718018
57009,25647581.49177102
57010,25646389.59544484
57011,25645197.847603135
57012,25644006.245410573
57013,25642814.793493003
57014,25641623.482959796
57015,25640432.32325457
57016,25639241.309409715
57017,25638050.44250804
57018,25636859.72407383
57019,25635669.152178288
57020,25634478.73021627
57021,25633288.45088968
57022,25632098.31920093
57023,25630908.34244948
57024,25629718.505903363
57025,25628528.8204199
57026,25627339.281546
57027,25626149.89115114
57028,25624960.648263633
57029,25623771.553051963
57030,25622582.608117003
57031,25621393.811304666
57032,25620205.159343727
57033,25619016.660006948
57034,25617828.30871246
57035,25616640.102018155
57036,25615452.04419596
57037,25614264.138425317
57038,25613076.380068906
57039,25611888.770223018
57040,25610701.307700764
57041,25609513.99556638
57042,25608326.83218342
57043,25607139.81729691
57044,25605952.95143233
57045,25604766.23402015
57046,25603579.66835183
57047,25602393.248861093
57048,25601206.98332771
57049,25600020.8608102
57050,25598834.892441545
57051,25597649.070082184
57052,25596463.400203116
57053,25595277.87907784
57054,25594092.50702164
57055,25592907.286338612
57056,25591722.21566731
57057,25590537.29339081
57058,25589352.523167368
57059,25588167.899451606
57060,25586983.429628935
57061,25585799.107095048
57062,25584614.93784774
57063,25583430.916875254
57064,25582247.04688805
57065,25581063.32597411
57066,25579879.758269947
57067,25578696.33669782
57068,25577513.070900753
57069,25576329.953436222
57070,25575146.9877897
57071,25573964.171419233
57072,25572781.505999047
57073,25571598.992395554
57074,25570416.63106335
57075,25569234.41955356
57076,25568052.36062711
57077,25566870.45196578
57078,25565688.69365403
57079,25564507.087645825
57080,25563325.63418562
57081,25562144.329930987
57082,25560963.178647976
57083,25559782.17789398
57084,25558601.332215417
