epoch,phase
68027,44307955.18367901
68028,44308419.993584804
68029,44308884.62752995
68030,44309349.08256605
68031,44309813.36469737
68032,44310277.470505655
68033,44310741.39991358
68034,44311205.15266631
68035,44311668.729347676
68036,44312132.130879395
68037,44312595.35490666
68038,44313058.40348202
68039,44313521.2773803
68040,44313983.972115725
68041,44314446.49078903
68042,44314908.83174244
68043,44315370.99875952
68044,44315832.98548307
68045,44316294.79695748
68046,44316756.43196601
68047,44317217.88682413
68048,44317679.166334674
68049,44318140.27001088
68050,44318601.194289304
68051,44319061.94071463
68052,44319522.507392995
68053,44319982.90226042
68054,44320443.1138994
68055,44320903.14948177
68056,44321363.00734477
68057,44321822.68566777
68058,44322282.18914908
68059,44322741.510818765
68060,44323200.65561952
68061,44323659.61988346
68062,44324118.40875362
68063,44324577.01757735
68064,44325035.44445025
68065,44325493.69526202
68066,44325951.76724189
68067,44326409.661536485
68068,44326867.37416857
68069,44327324.90801517
68070,44327782.26316722
68071,44328239.439982034
68072,44328696.43199216
68073,44329153.249460824
68074,44329609.88297882
68075,44330066.34300453
68076,44330522.620092645
68077,44330978.7151784
68078,44331434.63249578
68079,44331890.36645016
68080,44332345.924299836
68081,44332801.301709555
68082,44333256.493812084
68083,44333711.50896283
68084,44334166.34162565
68085,44334620.99528742
68086,44335075.46824742
68087,44335529.75880632
68088,44335983.86811805
68089,44336437.79696744
68090,44336891.543510094
68091,44337345.1120214
68092,44337798.49661689
68093,44338251.69795651
68094,44338704.72111853
68095,44339157.56003967
68096,44339610.21873489
68097,44340062.69633277
68098,44340514.99085503
68099,44340967.10284113
68100,44341419.031951085
68101,44341870.780507915
68102,44342322.34474107
68103,44342773.72928025
68104,44343224.928977214
68105,44343675.946349785
68106,44344126.781192765
68107,44344577.43487163
68108,44345027.90340934
68109,44345478.18939797
68110,44345928.29263049
68111,44346378.21191883
68112,44346827.95007556
68113,44347277.50355877
68114,44347726.871674456
68115,44348176.05839389
68116,44348625.06047149
68117,44349073.88221672
68118,44349522.516672514
68119,44349970.96825661
68120,44350419.235834576
68121,44350867.31758525
68122,44351315.21579456
68123,44351762.93044223
68124,44352210.4595852
68125,44352657.804906674
68126,44353104.9661743
68127,44353551.94254232
68128,44353998.73254386
68129,44354445.33950601
68130,44354891.76104213
68131,44355337.99750875
68132,44355784.05081217
68133,44356229.91594659
68134,44356675.59685337
68135,44357121.09276002
68136,44357566.40300397
68137,44358011.52682041
68138,44358456.46647259
68139,44358901.21753798
68140,44359345.784459576
68141,44359790.1644281
68142,44360234.357824214
68143,44360678.368303515
68144,44361122.19132226
68145,44361565.82558472
68146,44362009.27522646
68147,44362452.53955637
68148,44362895.61476113
68149,44363338.50336328
68150,44363781.20597437
68151,44364223.723310426
68152,44364666.05122781
68153,44365108.19280837
68154,44365550.14596563
68155,44365991.91491773
68156,44366433.49517927
68157,44366874.88600804
68158,44367316.091427974
68159,44367757.10759143
68160,44368197.93781023
68161,44368638.57907354
68162,44369079.03161099
68163,44369519.2952428
68164,44369959.373811536
68165,44370399.263969555
68166,44370838.9652029
68167,44371278.475995116
68168,44371717.801719226
68169,44372156.937044166
68170,44372595.88273226
68171,44373034.63859621
68172,44373473.20926356
68173,44373911.587862544
68174,44374349.77859207
68175,44374787.78126525
68176,44375225.593617424
68177,44375663.216678105
68178,44376100.65047571
68179,44376537.89382912
68180,44376974.94688192
68181,44377411.81514275
68182,44377848.48758987
68183,44378284.97228724
68184,44378721.26680983
68185,44379157.37311355
68186,44379593.287754156
68187,44380029.012081206
68188,44380464.547816455
68189,44380899.89063363
68190,44381335.04206189
68191,44381770.00761243
68192,44382204.77574378
68193,44382639.35803229
68194,44383073.74738239
68195,44383507.94743024
68196,44383941.95553265
68197,44384375.77111695
68198,44384809.397917315
68199,44385242.831013635
68200,44385676.07474103
68201,44386109.12509933
68202,44386541.98292101
68203,44386974.65190831
68204,44387407.12581467
68205,44387839.41074619
68206,44388271.502265945
68207,44388703.40070921
68208,44389135.10649291
68209,44389566.62490713
68210,44389997.94637866
68211,44390429.07600613
68212,44390860.01343245
68213,44391290.75912614
68214,44391721.3122908
68215,44392151.67008609
68216,44392581.83565939
68217,44393011.808624156
68218,44393441.58859341
68219,44393871.173868835
68220,44394300.568759896
68221,44394729.76673274
68222,44395158.77482693
68223,44395587.58663558
68224,44396016.20698252
68225,44396444.63170164
68226,44396872.862276085
68227,44397300.89893106
68228,44397728.74464849
68229,44398156.39213965
68230,44398583.84874977
68231,44399011.1062001
68232,44399438.173143946
68233,44399865.04256346
68234,44400291.72234637
68235,44400718.20447014
68236,44401144.4902417
68237,44401570.58248741
68238,44401996.4800356
68239,44402422.18236087
68240,44402847.68901959
68241,44403273.00234707
68242,44403698.1171003
68243,44404123.036498845
68244,44404547.76339664
68245,44404972.29273283
68246,44405396.62577574
68247,44405820.76526269
68248,44406244.70519656
68249,44406668.453518644
68250,44407092.00299316
68251,44407515.356131785
68252,44407938.51290585
68253,44408361.47353993
68254,44408784.2403386
68255,44409206.80702031
68256,44409629.17682043
68257,44410051.35289039
68258,44410473.330162935
68259,44410895.11242118
68260,44411316.69411363
68261,44411738.08187492
68262,44412159.26980645
68263,44412580.26064033
68264,44413001.05666447
68265,44413421.654262856
68266,44413842.053193234
68267,44414262.25413732
68268,44414682.25856084
68269,44415102.063584425
68270,44415521.671364315
68271,44415941.07960293
68272,44416360.292913176
68273,44416779.30757357
68274,44417198.119441055
68275,44417616.73633029
68276,44418035.155341975
68277,44418453.37370844
68278,44418871.396419264
68279,44419289.21586132
68280,44419706.84121365
68281,44420124.26547919
68282,44420541.48997844
68283,44420958.51500082
68284,44421375.341892935
68285,44421791.96720845
68286,44422208.39616258
68287,44422624.623264976
68288,44423040.65310329
68289,44423456.481507905
68290,44423872.10873569
68291,44424287.53871678
68292,44424702.76755514
68293,44425117.79537018
68294,44425532.624341466
68295,44425947.25300523
68296,44426361.67981884
68297,44426775.90668616
68298,44427189.93451824
68299,44427603.76182139
68300,44428017.38546964
68301,44428430.80969818
68302,44428844.032737195
68303,44429257.05711797
68304,44429669.87814719
68305,44430082.49720321
68306,44430494.91532026
68307,44430907.132657304
68308,44431319.14844032
68309,44431730.96304708
68310,44432142.57553443
68311,44432553.986129574
68312,44432965.19688028
68313,44433376.20428025
68314,44433787.00647531
68315,44434197.60971008
68316,44434608.00980492
68317,44435018.20920467
68318,44435428.204249136
68319,44435837.99673781
68320,44436247.589984834
68321,44436656.97667529
68322,44437066.16026254
68323,44437475.14490956
68324,44437883.92143077
68325,44438292.499288194
68326,44438700.874016404
68327,44439109.041128434
68328,44439517.00727597
68329,44439924.77058763
68330,44440332.331959814
68331,44440739.686890796
68332,44441146.836924866
68333,44441553.78580739
68334,44441960.53064869
68335,44442367.06951556
68336,44442773.404934965
68337,44443179.539083704
68338,44443585.466160156
68339,44443991.189246014
68340,44444396.708843976
68341,44444802.02084242
68342,44445207.13135481
68343,44445612.03907914
68344,44446016.73702624
68345,44446421.232174896
68346,44446825.52171917
68347,44447229.604724325
68348,44447633.48549279
68349,44448037.16167025
68350,44448440.62926918
68351,44448843.893211074
68352,44449246.95166565
68353,44449649.80272142
68354,44450052.44897825
68355,44450454.89095632
68356,44450857.12535977
68357,44451259.15468096
68358,44451660.975612454
68359,44452062.59287668
68360,44452464.00415108
68361,44452865.210049875
68362,44453266.20436401
68363,44453666.99546247
68364,44454067.57913997
68365,44454467.95602805
68366,44454868.12662783
68367,44455268.08823478
68368,44455667.84502841
68369,44456067.39467924
68370,44456466.735266045
68371,44456865.8711358
68372,44457264.79583061
68373,44457663.518085934
68374,44458062.029039815
68375,44458460.334098205
68376,44458858.43081982
68377,44459256.31976402
68378,44459653.99917464
68379,44460051.469652176
68380,44460448.73393904
68381,44460845.79049371
68382,44461242.640187405
68383,44461639.277325675
68384,44462035.70923329
68385,44462431.93115213
68386,44462827.945323326
68387,44463223.75025485
68388,44463619.34530829
68389,44464014.732693195
68390,44464409.908380784
68391,44464804.878911875
68392,44465199.63715947
68393,44465594.18755958
68394,44465988.52659737
68395,44466382.65582873
68396,44466776.57966811
68397,44467170.29024779
68398,44467563.7931552
68399,44467957.084018484
68400,44468350.16818062
68401,44468743.03802826
68402,44469135.69784172
68403,44469528.14755028
68404,44469920.38892825
68405,44470312.41905404
68406,44470704.23909773
68407,44471095.8484634
68408,44471487.24712704
68409,44471878.43556238
68410,44472269.409762435
68411,44472660.17466363
68412,44473050.731183566
68413,44473441.074774615
68414,44473831.204738766
68415,44474221.12666213
68416,44474610.83529568
68417,44475000.33014176
68418,44475389.616866484
68419,44475778.69091528
68420,44476167.55541332
68421,44476556.204017475
68422,44476944.64104895
68423,44477332.86676581
68424,44477720.879578546
68425,44478108.68358283
68426,44478496.27187101
68427,44478883.64855189
68428,44479270.81051006
68429,44479657.763708584
68430,44480044.50113364
68431,44480431.02617309
68432,44480817.339979306
68433,44481203.43777737
68434,44481589.32552084
68435,44481974.99820164
68436,44482360.459333695
68437,44482745.705523826
68438,44483130.73757802
68439,44483515.5570157
68440,44483900.16288118
68441,44484284.55402939
68442,44484668.73109264
68443,44485052.69532316
68444,44485436.444412865
68445,44485819.98222589
68446,44486203.30311287
68447,44486586.40936176
68448,44486969.30169313
68449,44487351.980758585
68450,44487734.442592636
68451,44488116.691707306
68452,44488498.72672165
68453,44488880.54825037
68454,44489262.15034044
68455,44489643.539070725
68456,44490024.71153868
68457,44490405.67033491
68458,44490786.41582519
68459,44491166.941758305
68460,44491547.25450052
68461,44491927.35159762
68462,44492307.2314359
68463,44492686.89638061
68464,44493066.34428605
68465,44493445.57791563
68466,44493824.59674497
68467,44494203.39656034
68468,44494581.98223018
68469,44494960.348169714
68470,44495338.50229665
68471,44495716.43662247
68472,44496094.15372224
68473,44496471.65811491
68474,44496848.94054182
68475,44497226.01106659
68476,44497602.86098374
68477,44497979.494043194
68478,44498355.9135081
68479,44498732.1114979
68480,44499108.0943584
68481,44499483.858153425
68482,44499859.40451573
68483,44500234.733215
68484,44500609.845508315
68485,44500984.739615045
68486,44501359.41609669
68487,44501733.87268981
68488,44502108.1132819
68489,44502482.13592274
68490,44502855.937577
68491,44503229.52024096
68492,44503602.888544574
68493,44503976.03612023
68494,44504348.965138376
68495,44504721.67395792
68496,44505094.167266086
68497,44505466.43894896
68498,44505838.49282991
68499,44506210.328209504
68500,44506581.941555604
68501,44506953.338058054
68502,44507324.514347345
68503,44507695.47127687
68504,44508066.208304085
68505,44508436.725983255
68506,44508807.02590197
68507,44509177.101794235
68508,44509546.96052271
68509,44509916.598344654
68510,44510286.01616117
68511,44510655.21418633
68512,44511024.19036816
68513,44511392.94928308
68514,44511761.48333577
68515,44512129.79986728
68516,44512497.8939312
68517,44512865.770319
68518,44513233.42193135
68519,44513600.856073424
68520,44513968.06699058
68521,44514335.0571608
68522,44514701.82711901
68523,44515068.37308387
68524,44515434.701416634
68525,44515800.80431076
68526,44516166.68826366
68527,44516532.34907616
68528,44516897.78953294
68529,44517263.00567588
68530,44517628.002573796
68531,44517992.776206225
68532,44518357.32818701
68533,44518721.65746918
68534,44519085.763174
68535,44519449.64987805
68536,44519813.31052619
68537,44520176.750709035
68538,44520539.96540369
68539,44520902.96013546
68540,44521265.732622094
68541,44521628.281188264
68542,44521990.60491109
68543,44522352.70616519
68544,44522714.583698586
68545,44523076.24071502
68546,44523437.6719388
68547,44523798.87745952
68548,44524159.86263481
68549,44524520.62555537
68550,44524881.16140133
68551,44525241.47432175
68552,44525601.564392686
68553,44525961.42989143
68554,44526321.07185451
68555,44526680.48621527
68556,44527039.67971818
68557,44527398.64605497
68558,44527757.38984349
68559,44528115.909150854
68560,44528474.202712245
68561,44528832.27057466
68562,44529190.11662663
68563,44529547.73602662
68564,44529905.13172503
68565,44530262.29848469
68566,44530619.24205858
68567,44530975.96044362
68568,44531332.45157361
68569,44531688.718889825
68570,44532044.76170928
68571,44532400.5753685
68572,44532756.16658407
68573,44533111.5313505
68574,44533466.67098271
68575,44533821.58226004
68576,44534176.266319044
68577,44534530.72735081
68578,44534884.96115506
68579,44535238.96800111
68580,44535592.74849115
68581,44535946.30215416
68582,44536299.62829684
68583,44536652.72815359
68584,44537005.60091594
68585,44537358.24752846
68586,44537710.66479521
68587,44538062.85707847
68588,44538414.82099461
68589,44538766.55915857
68590,44539118.06802557
68591,44539469.351294175
68592,44539820.40467472
68593,44540171.232281804
68594,44540521.82786542
68595,44540872.20008621
68596,44541222.34455329
68597,44541572.25833273
68598,44541921.94586235
68599,44542271.40325683
68600,44542620.63188548
68601,44542969.635948636
68602,44543318.406258725
68603,44543666.95028324
68604,44544015.267203555
68605,44544363.35198432
68606,44544711.209179856
68607,44545058.838256866
68608,44545406.239278875
68609,44545753.41082381
68610,44546100.34961458
68611,44546447.0604196
68612,44546793.544429705
68613,44547139.79505697
68614,44547485.81803982
68615,44547831.61195537
68616,44548177.17588661
68617,44548522.50808318
68618,44548867.61089425
68619,44549212.48668432
68620,44549557.126592994
68621,44549901.53929976
68622,44550245.7216708
68623,44550589.674322456
68624,44550933.39443757
68625,44551276.8861853
68626,44551620.14501826
68627,44551963.17360035
68628,44552305.9712628
68629,44552648.53866988
68630,44552990.87488584
68631,44553332.978929564
68632,44553674.852414146
68633,44554016.49322311
68634,44554357.90360738
68635,44554699.08306092
68636,44555040.03025357
68637,44555380.74548477
68638,44555721.22829315
68639,44556061.48045513
68640,44556401.49986748
68641,44556741.28705051
68642,44557080.84162768
68643,44557420.165594734
68644,44557759.25545546
68645,44558098.11261382
68646,44558436.73854965
68647,44558775.13072507
68648,44559113.291175604
68649,44559451.21960554
68650,44559788.912379086
68651,44560126.37344449
68652,44560463.602545895
68653,44560800.59604676
68654,44561137.35754798
68655,44561473.88519039
68656,44561810.1790953
68657,44562146.240773074
68658,44562482.06919198
68659,44562817.65956257
68660,44563153.01995733
68661,44563488.145139225
68662,44563823.03678402
68663,44564157.69614606
68664,44564492.11793484
68665,44564826.30766866
68666,44565160.26072222
68667,44565493.980687894
68668,44565827.465667345
68669,44566160.718800135
68670,44566493.7340269
68671,44566826.51323364
68672,44567159.06150329
68673,44567491.371131904
68674,44567823.44773744
68675,44568155.287995495
68676,44568486.89185646
68677,44568818.26239925
68678,44569149.399013184
68679,44569480.297438055
68680,44569810.958632894
68681,44570141.38724357
68682,44570471.57833618
68683,44570801.53525128
68684,44571131.25341524
68685,44571460.736223966
68686,44571789.98487148
68687,44572118.99614505
68688,44572447.76975938
68689,44572776.30784517
68690,44573104.60739148
68691,44573432.671937734
68692,44573760.49971913
68693,44574088.09310692
68694,44574415.445698455
68695,44574742.56389316
68696,44575069.44230852
68697,44575396.08550591
68698,44575722.49000529
68699,44576048.658361904
68700,44576374.58735533
68701,44576700.28152886
68702,44577025.73653739
68703,44577350.952569574
68704,44577675.93414381
68705,44578000.67579046
68706,44578325.178002924
68707,44578649.44276934
68708,44578973.4727845
68709,44579297.26006884
68710,44579620.80777946
68711,44579944.12157533
68712,44580267.19460274
68713,44580590.02909521
68714,44580912.62670401
68715,44581234.98279001
68716,44581557.10114072
68717,44581878.97928823
68718,44582200.62006177
68719,44582522.01938815
68720,44582843.18122726
68721,44583164.10330382
68722,44583484.78451404
68723,44583805.22576839
68724,44584125.42921663
68725,44584445.39649254
68726,44584765.118237816
68727,44585084.60173539
68728,44585403.84586295
68729,44585722.84658376
68730,44586041.610023834
68731,44586360.132364206
68732,44586678.418137245
68733,44586996.45659447
68734,44587314.26006754
68735,44587631.81869388
68736,44587949.13920542
68737,44588266.21929493
68738,44588583.056261554
68739,44588899.652750574
68740,44589216.01092231
68741,44589532.121366106
68742,44589847.9954857
68743,44590163.627942964
68744,44590479.019621976
68745,44590794.166810825
68746,44591109.07533996
68747,44591423.737937994
68748,44591738.16423658
68749,44592052.345458806
68750,44592366.28292586
68751,44592679.98126936
68752,44592993.436114796
68753,44593306.64960135
68754,44593619.62067526
68755,44593932.34669928
68756,44594244.83303483
68757,44594557.0755181
68758,44594869.07523813
68759,44595180.83355216
68760,44595492.34629343
68761,44595803.615915775
68762,44596114.64573777
68763,44596425.43125068
68764,44596735.971129686
68765,44597046.270281285
68766,44597356.32295847
68767,44597666.13465914
68768,44597975.699877195
68769,44598285.02426256
68770,44598594.10462048
68771,44598902.94075731
68772,44599211.53212589
68773,44599519.8804467
68774,44599827.980899334
68775,44600135.842854425
68776,44600443.45523121
68777,44600750.82478998
68778,44601057.95255221
68779,44601364.83123188
68780,44601671.46982901
68781,44601977.85745597
68782,44602284.00516615
68783,44602589.90805335
68784,44602895.56398325
68785,44603200.971601166
68786,44603506.139195316
68787,44603811.05837602
68788,44604115.734981485
68789,44604420.16407345
68790,44604724.34729154
68791,44605028.28519681
68792,44605331.976123184
68793,44605635.422478355
68794,44605938.624242835
68795,44606241.57653599
68796,44606544.28409908
68797,44606846.74716031
68798,44607148.959806204
68799,44607450.930953585
68800,44607752.652961545
68801,44608054.125647664
68802,44608355.35610357
68803,44608656.3347035
68804,44608957.07172253
68805,44609257.558349766
68806,44609557.8004932
68807,44609857.793733925
68808,44610157.53928503
68809,44610457.03723233
68810,44610756.29053719
68811,44611055.29332359
68812,44611354.04873271
68813,44611652.55727205
68814,44611950.8182047
68815,44612248.83079536
68816,44612546.59578807
68817,44612844.11291652
68818,44613141.3812994
68819,44613438.40003519
68820,44613735.17232455
68821,44614031.69487482
68822,44614327.97091265
68823,44614623.99554815
68824,44614919.773050226
68825,44615215.30132938
68826,44615510.58132914
68827,44615805.61200929
68828,44616100.39417923
68829,44616394.9262384
68830,44616689.2080293
68831,44616983.2415382
68832,44617277.02549743
68833,44617570.56132761
68834,44617863.8455274
68835,44618156.88298196
68836,44618449.66588036
68837,44618742.202984266
68838,44619034.488517
68839,44619326.52392938
68840,44619618.30736028
68841,44619909.84260439
68842,44620201.1271702
68843,44620492.16300404
68844,44620782.9447431
68845,44621073.477652185
68846,44621363.76124604
68847,44621653.79074051
68848,44621943.57345673
68849,44622233.101181924
68850,44622522.38047018
68851,44622811.4094302
68852,44623100.18385602
68853,44623388.7095094
68854,44623676.98376672
68855,44623965.00324848
68856,44624252.774773635
68857,44624540.29375464
68858,44624827.558399245
68859,44625114.57360681
68860,44625401.33910973
68861,44625687.8471314
68862,44625974.106555514
68863,44626260.11127104
68864,44626545.86654704
68865,44626831.36972922
68866,44627116.6190161
68867,44627401.61535009
68868,44627686.35832473
68869,44627970.848302186
68870,44628255.08793302
68871,44628539.072254844
68872,44628822.803209834
68873,44629106.28382335
68874,44629389.51080593
68875,44629672.48306257
68876,44629955.20213129
68877,44630237.66675341
68878,44630519.87742323
68879,44630801.83715768
68880,44631083.5411651
68881,44631364.991336145
68882,44631646.18888523
68883,44631927.13125663
68884,44632207.818627656
68885,44632488.252805226
68886,44632768.4322295
68887,44633048.35914648
68888,44633328.03081156
68889,44633607.445744835
68890,44633886.60702933
68891,44634165.51559567
68892,44634444.16881578
68893,44634722.56642985
68894,44635000.70812607
68895,44635278.59361093
68896,44635556.2245979
68897,44635833.602643654
68898,44636110.723111965
68899,44636387.58864956
68900,44636664.20084529
68901,44636940.554766215
68902,44637216.652703986
68903,44637492.4948177
68904,44637768.081839666
68905,44638043.41118719
68906,44638318.488568
68907,44638593.307411805
68908,44638867.86765478
68909,44639142.17371847
68910,44639416.224781685
68911,44639690.01638527
68912,44639963.55410201
68913,44640236.831705
68914,44640509.85486986
68915,44640782.621479586
68916,44641055.12941158
68917,44641327.381033346
68918,44641599.375506155
68919,44641871.11382652
68920,44642142.59395226
68921,44642413.815886855
68922,44642684.77955863
68923,44642955.488853864
68924,44643225.93724919
68925,44643496.12974086
68926,44643766.06119569
68927,44644035.7394582
68928,44644305.15564317
68929,44644574.315128155
68930,44644843.21727176
68931,44645111.85776317
68932,44645380.24467261
68933,44645648.3700271
68934,44645916.2390818
68935,44646183.84659608
68936,44646451.195192434
68937,44646718.28635951
68938,44646985.116700955
68939,44647251.69452421
68940,44647518.003371924
68941,44647784.059872605
68942,44648049.85635843
68943,44648315.39286601
68944,44648580.669471994
68945,44648845.68423593
68946,44649110.44181468
68947,44649374.9382034
68948,44649639.17427965
68949,44649903.15215778
68950,44650166.868805565
68951,44650430.32801915
68952,44650693.52431443
68953,44650956.46110595
68954,44651219.13819633
68955,44651481.55350665
68956,44651743.7090718
68957,44652005.60469696
68958,44652267.23580365
68959,44652528.60758374
68960,44652789.72079399
68961,44653050.572053134
68962,44653311.16245995
68963,44653571.4913027
68964,44653831.55676865
68965,44654091.362486474
68966,44654350.90945111
68967,44654610.19122538
68968,44654869.212423354
68969,44655127.97175161
68970,44655386.46921709
68971,44655644.70450199
68972,44655902.67766104
68973,44656160.389370956
68974,44656417.841424584
68975,44656675.02812934
68976,44656931.95194768
68977,44657188.61318893
68978,44657445.013507664
68979,44657701.14856597
68980,44657957.02530692
68981,44658212.6355734
68982,44658467.98442624
68983,44658723.070110835
68984,44658977.89235126
68985,44659232.45267792
68986,44659486.74955016
68987,44659740.7815415
68988,44659994.550038576
68989,44660248.054664515
68990,44660501.297908634
68991,44660754.27622186
68992,44661006.991756044
68993,44661259.441032685
68994,44661511.62755908
68995,44661763.55145047
68996,44662015.210623324
68997,44662266.60416362
68998,44662517.73495262
68999,44662768.598264664
69000,44663019.20105801
69001,44663269.53574713
69002,44663519.611452386
69003,44663769.41710441
69004,44664018.95826061
69005,44664268.23342809
69006,44664517.24576872
69007,44664765.99601739
69008,44665014.47471987
69009,44665262.69282149
69010,44665510.64518786
69011,44665758.329024054
69012,44666005.747698106
69013,44666252.90142514
69014,44666499.792134024
69015,44666746.413352475
69016,44666992.7712295
69017,44667238.860909134
69018,44667484.68600794
69019,44667730.24447354
69020,44667975.53692506
69021,44668220.56221004
69022,44668465.32253129
69023,44668709.815982856
69024,44668954.0407185
69025,44669198.00069796
69026,44669441.69203657
69027,44669685.117026426
69028,44669928.27761632
69029,44670171.169624664
69030,44670413.79118269
69031,44670656.150088206
69032,44670898.24033814
69033,44671140.062475935
69034,44671381.61634269
69035,44671622.90410326
69036,44671863.92439268
69037,44672104.67421617
69038,44672345.16035081
69039,44672585.37314941
69040,44672825.32310912
69041,44673065.0017832
69042,44673304.41248741
69043,44673543.554099694
69044,44673782.43164855
69045,44674021.035529956
69046,44674259.37383981
69047,44674497.4430579
69048,44674735.244905785
69049,44674972.77324445
69050,44675210.03576984
69051,44675447.029208064
69052,44675683.75285333
69053,44675920.206697606
69054,44676156.39435652
69055,44676392.30842428
69056,44676627.955880396
69057,44676863.33214674
69058,44677098.439044856
69059,44677333.27823303
69060,44677567.845140226
69061,44677802.140455164
69062,44678036.17068065
69063,44678269.927391596
69064,44678503.41386961
69065,44678736.63356999
69066,44678969.5786316
69067,44679202.255977266
69068,44679434.66240398
69069,44679666.79637185
69070,44679898.661268055
69071,44680130.25392231
69072,44680361.578388505
69073,44680592.62879103
69074,44680823.41011652
69075,44681053.92052036
69076,44681284.155340366
69077,44681514.12333613
69078,44681743.81924202
69079,44681973.24341145
69080,44682202.39615522
69081,44682431.277315184
69082,44682659.884113535
69083,44682888.2215434
69084,44683116.28778611
69085,44683344.07986618
69086,44683571.598547585
69087,44683798.84695263
69088,44684025.824414
69089,44684252.529212914
69090,44684478.96045452
69091,44684705.117702365
69092,44684931.00525905
69093,44685156.618084475
69094,44685381.95713709
69095,44685607.025063284
69096,44685831.818138435
69097,44686056.340194054
69098,44686280.58759848
69099,44686504.5627396
69100,44686728.26738842
69101,44686951.69326195
69102,44687174.846282944
69103,44687397.72922396
69104,44687620.33610875
69105,44687842.66920228
69106,44688064.72741531
69107,44688286.5141907
69108,44688508.02366162
69109,44688729.26256824
69110,44688950.22540984
69111,44689170.91285882
69112,44689391.32541545
69113,44689611.467109665
69114,44689831.33053342
69115,44690050.921495356
69116,44690270.23722168
69117,44690489.276148856
69118,44690708.04456135
69119,44690926.532770194
69120,44691144.74739484
69121,44691362.689081356
69122,44691580.35432487
69123,44691797.73998989
69124,44692014.85445742
69125,44692231.69325708
69126,44692448.25866421
69127,44692664.54282569
69128,44692880.55572738
69129,44693096.28938798
69130,44693311.74665035
69131,44693526.931797415
69132,44693741.8378451
69133,44693956.46698439
69134,44694170.821123414
69135,44694384.89820296
69136,44694598.69953916
69137,44694812.22508844
69138,44695025.471059114
69139,44695238.442758575
69140,44695451.136790134
69141,44695663.553226344
69142,44695875.69138435
69143,44696087.5562945
69144,44696299.13966428
69145,44696510.4481892
69146,44696721.478801094
69147,44696932.232200846
69148,44697142.7076868
69149,44697352.905932814
69150,44697562.824802026
69151,44697772.46588649
69152,44697981.83221432
69153,44698190.91669682
69154,44698399.724742144
69155,44698608.253526315
69156,44698816.504944295
69157,44699024.48013007
69158,44699232.171697214
69159,44699439.58764878
69160,44699646.725548685
69161,44699853.584707275
69162,44700060.16295523
69163,44700266.46294562
69164,44700472.48488397
69165,44700678.22816118
69166,44700883.6908528
69167,44701088.87806932
69168,44701293.782449014
69169,44701498.40679362
69170,44701702.75161828
69171,44701906.817598805
69172,44702110.60479814
69173,44702314.11005157
69174,44702517.3356435
69175,44702720.28514997
69176,44702922.95008759
69177,44703125.337289095
69178,44703327.44372222
69179,44703529.26587439
69180,44703730.81209402
69181,44703932.07755311
69182,44704133.06245518
69183,44704333.76638019
69184,44704534.188133836
69185,44704734.33135935
69186,44704934.19159408
69187,44705133.7714607
69188,44705333.06933885
69189,44705532.08746892
69190,44705730.823697396
69191,44705929.27919678
69192,44706127.45028475
69193,44706325.34410698
69194,44706522.9519085
69195,44706720.28111129
69196,44706917.32915395
69197,44707114.092374146
69198,44707310.57590237
69199,44707506.77552582
69200,44707702.695439935
69201,44707898.331015654
69202,44708093.68471749
69203,44708288.757174894
69204,44708483.54529622
69205,44708678.05156115
69206,44708872.27566056
69207,44709066.21645631
69208,44709259.872108586
69209,44709453.24864349
69210,44709646.34013391
69211,44709839.149665035
69212,44710031.67249005
69213,44710223.91519372
69214,44710415.874391
69215,44710607.55120323
69216,44710798.94114731
69217,44710990.0493603
69218,44711180.87293171
69219,44711371.41477276
69220,44711561.67110945
69221,44711751.64231784
69222,44711941.330142
69223,44712130.7360936
69224,44712319.85568666
69225,44712508.69000516
69226,44712697.242401175
69227,44712885.50884417
69228,44713073.49130505
69229,44713261.1880772
69230,44713448.59924445
69231,44713635.72628486
69232,44713822.5715483
69233,44714009.12644135
69234,44714195.39739123
69235,44714381.38504922
69236,44714567.08593529
69237,44714752.50547583
69238,44714937.63686706
69239,44715122.48049848
69240,44715307.038172595
69241,44715491.31474313
69242,44715675.301922455
69243,44715859.00466588
69244,44716042.419978775
69245,44716225.5478464
69246,44716408.39353625
69247,44716590.94867741
69248,44716773.22044514
69249,44716955.20677417
69250,44717136.90470156
69251,44717318.31411564
69252,44717499.43853984
69253,44717680.277516894
69254,44717860.83040847
69255,44718041.092897564
69256,44718221.07155036
69257,44718400.75873642
69258,44718580.16224293
69259,44718759.27617047
69260,44718938.10339417
69261,44719116.64344459
69262,44719294.897358395
69263,44719472.8632282
69264,44719650.538768016
69265,44719827.92982296
69266,44720005.03159794
69267,44720181.843972
69268,44720358.3686528
69269,44720534.60467473
69270,44720710.55537765
69271,44720886.21328716
69272,44721061.58692491
69273,44721236.66836767
69274,44721411.46330092
69275,44721585.970274106
69276,44721760.1882051
69277,44721934.116773166
69278,44722107.75505422
69279,44722281.104842246
69280,44722454.16551998
69281,44722626.93881417
69282,44722799.42124661
69283,44722971.613813594
69284,44723143.517481804
69285,44723315.13273201
69286,44723486.456416555
69287,44723657.488486506
69288,44723828.23543683
69289,44723998.69063668
69290,44724168.853113785
69291,44724338.729444645
69292,44724508.31586316
69293,44724677.607412174
69294,44724846.61039104
69295,44725015.323760495
69296,44725183.746677905
69297,44725351.87701907
69298,44725519.71829965
69299,44725687.27071088
