time,x_cart,y_cart,z_cart,lat,long,height,clock_offset,integer_ambiguity,noise,visibility,distance
65135,15489935.137438567,14284031.087615428,-16203904.588540917,[[-37.6058366]],[[42.68067617]],[[20210595.37216398]],-7.682445402678991e-05,100,0.6630557325725063,True,20723.687298988807
65136,15490283.313999532,14286052.371943079,-16201765.799293855,[[-37.60004274]],[[42.68407467]],[[20210578.72273202]],-7.682445721002137e-05,100,1.1836472975732735,True,20723.357118223783
65137,15490631.538979275,14288073.378253384,-16199626.66617448,[[-37.59424839]],[[42.687472]],[[20210562.07278879]],-7.682446039325283e-05,100,-0.4082778144315244,True,20723.027016951237
65138,15490979.81233117,14290094.106506618,-16197487.189227642,[[-37.58845355]],[[42.69086816]],[[20210545.42233475]],-7.682446357648428e-05,100,-1.0894512043277818,True,20722.69699518878
65139,15491328.13400858,14292114.556663087,-16195347.36849819,[[-37.58265821]],[[42.69426315]],[[20210528.77137041]],-7.682446675971574e-05,100,0.03642363776661697,True,20722.367052954043
65140,15491676.50396484,14294134.72868317,-16193207.204030942,[[-37.57686238]],[[42.69765697]],[[20210512.11989625]],-7.68244699429472e-05,100,-0.7001310517223143,True,20722.037190264637
65141,15492024.922153331,14296154.622527072,-16191066.695870813,[[-37.57106606]],[[42.70104962]],[[20210495.46791274]],-7.682447312617865e-05,100,1.8013190997754254,True,20721.707407138172
65142,15492373.388527382,14298174.238155195,-16188925.844062662,[[-37.56526925]],[[42.70444111]],[[20210478.81542038]],-7.682447630941011e-05,100,-0.8901689187334336,True,20721.37770359228
65143,15492721.903040305,14300193.575527968,-16186784.648651289,[[-37.55947195]],[[42.70783143]],[[20210462.16241965]],-7.682447949264156e-05,100,1.4835494806032519,True,20721.04807964454
65144,15493070.46564544,14302212.634605642,-16184643.10968167,[[-37.55367416]],[[42.71122058]],[[20210445.50891104]],-7.682448267587302e-05,100,0.4138474215904262,True,20720.71853531259
65145,15493419.076296115,14304231.415348675,-16182501.227198627,[[-37.54787587]],[[42.71460856]],[[20210428.85489504]],-7.682448585910448e-05,100,1.4302922030967047,True,20720.38907061403
65146,15493767.73494564,14306249.917717395,-16180359.001247087,[[-37.54207709]],[[42.71799538]],[[20210412.20037211]],-7.682448904233593e-05,100,-0.28537120321412873,True,20720.059685566455
65147,15494116.441547317,14308268.141672237,-16178216.431871941,[[-37.53627783]],[[42.72138104]],[[20210395.54534277]],-7.682449222556739e-05,100,-1.0358710444085422,True,20719.730380187477
65148,15494465.196054453,14310286.087173581,-16176073.519118112,[[-37.53047807]],[[42.72476552]],[[20210378.88980748]],-7.682449540879884e-05,100,-1.4218828635881477,True,20719.401154494702
65149,15494813.998420328,14312303.75418189,-16173930.263030507,[[-37.52467782]],[[42.72814884]],[[20210362.23376674]],-7.68244985920303e-05,100,-0.8796398036702272,True,20719.072008505736
65150,15495162.848598257,14314321.142657507,-16171786.66365408,[[-37.51887708]],[[42.731531]],[[20210345.57722102]],-7.682450177526176e-05,100,0.23501797498729063,True,20718.74294223817
65151,15495511.746541502,14316338.252560945,-16169642.721033731,[[-37.51307586]],[[42.73491199]],[[20210328.92017082]],-7.682450495849321e-05,100,0.6828358430371555,True,20718.4139557096
65152,15495860.692203337,14318355.083852649,-16167498.435214404,[[-37.50727414]],[[42.73829182]],[[20210312.26261661]],-7.682450814172467e-05,100,-0.21035689170681798,True,20718.08504893761
65153,15496209.685537018,14320371.636493122,-16165353.806241037,[[-37.50147193]],[[42.74167048]],[[20210295.6045589]],-7.682451132495613e-05,100,-0.07584390049263058,True,20717.756221939824
65154,15496558.726495847,14322387.910442706,-16163208.834158653,[[-37.49566923]],[[42.74504798]],[[20210278.94599816]],-7.682451450818758e-05,100,-0.32946114740004556,True,20717.427474733824
65155,15496907.815033037,14324403.905662047,-16161063.51901211,[[-37.48986605]],[[42.74842431]],[[20210262.28693487]],-7.682451769141904e-05,100,-1.2795613907296188,True,20717.098807337185
65156,15497256.951101873,14326419.622111507,-16158917.860846482,[[-37.48406237]],[[42.75179948]],[[20210245.62736953]],-7.68245208746505e-05,100,-1.3681409361673023,True,20716.770219767524
65157,15497606.134655554,14328435.059751691,-16156771.859706659,[[-37.47825821]],[[42.75517349]],[[20210228.96730261]],-7.682452405788195e-05,100,0.23173466729411646,True,20716.44171204239
65158,15497955.365647342,14330450.218543043,-16154625.515637705,[[-37.47245355]],[[42.75854634]],[[20210212.30673461]],-7.682452724111341e-05,100,-0.02180213320915204,True,20716.11328417941
65159,15498304.644030465,14332465.098446168,-16152478.828684542,[[-37.46664841]],[[42.76191802]],[[20210195.64566601]],-7.682453042434486e-05,100,-1.693999829138887,True,20715.784936196138
65160,15498653.969758142,14334479.699421562,-16150331.798892206,[[-37.46084278]],[[42.76528855]],[[20210178.98409729]],-7.682453360757632e-05,100,1.5950687554685108,True,20715.456668110164
65161,15499003.342783593,14336494.021429729,-16148184.426305734,[[-37.45503666]],[[42.76865791]],[[20210162.32202894]],-7.682453679080778e-05,100,-0.4487189627843278,True,20715.128479939078
65162,15499352.763059998,14338508.064431371,-16146036.710970057,[[-37.44923005]],[[42.77202611]],[[20210145.65946145]],-7.682453997403923e-05,100,0.11767747400325043,True,20714.800371700443
65163,15499702.230540603,14340521.82838692,-16143888.652930286,[[-37.44342296]],[[42.77539315]],[[20210128.99639531]],-7.682454315727069e-05,100,-2.048684636944286,True,20714.472343411857
65164,15500051.745178575,14342535.313257061,-16141740.252231374,[[-37.43761537]],[[42.77875902]],[[20210112.33283098]],-7.682454634050214e-05,100,1.2321921775399318,True,20714.14439509087
65165,15500401.306927124,14344548.519002317,-16139591.508918425,[[-37.4318073]],[[42.78212374]],[[20210095.66876898]],-7.68245495237336e-05,100,-0.5386556784635809,True,20713.81652675508
65166,15500750.915739402,14346561.445583371,-16137442.423036417,[[-37.42599875]],[[42.7854873]],[[20210079.00420977]],-7.682455270696506e-05,100,0.13597405006858929,True,20713.488738422035
65167,15501100.571568608,14348574.092960753,-16135292.994630491,[[-37.4201897]],[[42.7888497]],[[20210062.33915385]],-7.682455589019651e-05,100,-1.7954439440896686,True,20713.16103010933
65168,15501450.274367902,14350586.46109518,-16133143.223745609,[[-37.41438017]],[[42.79221094]],[[20210045.67360169]],-7.682455907342797e-05,100,0.6604171728198696,True,20712.833401834505
65169,15501800.024090463,14352598.549947223,-16130993.110426906,[[-37.40857015]],[[42.79557102]],[[20210029.0075538]],-7.682456225665943e-05,100,0.4714030534214025,True,20712.505853615156
65170,15502149.820689432,14354610.359477598,-16128842.65471941,[[-37.40275964]],[[42.79892994]],[[20210012.34101065]],-7.682456543989088e-05,100,-0.7463298139802633,True,20712.17838546883
65171,15502499.66411796,14356621.889646888,-16126691.856668266,[[-37.39694865]],[[42.8022877]],[[20209995.67397272]],-7.682456862312234e-05,100,-0.11797143284608994,True,20711.850997413094
65172,15502849.554329198,14358633.140415844,-16124540.716318488,[[-37.39113717]],[[42.80564431]],[[20209979.0064405]],-7.68245718063538e-05,100,1.8192367279250676,True,20711.523689465506
65173,15503199.49127628,14360644.11174511,-16122389.233715221,[[-37.3853252]],[[42.80899976]],[[20209962.3384145]],-7.682457498958525e-05,100,1.1150851654770486,True,20711.196461643638
65174,15503549.474912329,14362654.80359544,-16120237.408903519,[[-37.37951275]],[[42.81235405]],[[20209945.66989516]],-7.68245781728167e-05,100,-0.16599498981943692,True,20710.869313965024
65175,15503899.50519049,14364665.215927413,-16118085.24192858,[[-37.37369982]],[[42.81570718]],[[20209929.00088301]],-7.682458135604816e-05,100,-0.42013573522067915,True,20710.542246447247
65176,15504249.58206384,14366675.34870191,-16115932.732835436,[[-37.36788639]],[[42.81905916]],[[20209912.33137851]],-7.682458453927962e-05,100,-0.6007736410271005,True,20710.21525910785
65177,15504599.705485543,14368685.201879526,-16113779.88166927,[[-37.36207248]],[[42.82240998]],[[20209895.66138216]],-7.682458772251107e-05,100,-0.8523870574626166,True,20709.888351964386
65178,15504949.875408659,14370694.775421126,-16111626.688475152,[[-37.35625809]],[[42.82575964]],[[20209878.99089444]],-7.682459090574253e-05,100,-2.8149836518965548,True,20709.5615250344
65179,15505300.091786312,14372704.06928733,-16109473.153298296,[[-37.35044321]],[[42.82910815]],[[20209862.31991581]],-7.682459408897399e-05,100,0.21280514027520103,True,20709.234778335445
65180,15505650.354571577,14374713.083438981,-16107319.276183827,[[-37.34462785]],[[42.8324555]],[[20209845.64844681]],-7.682459727220544e-05,100,0.18901917675676794,True,20708.908111885077
65181,15506000.663717555,14376721.81783684,-16105165.057176875,[[-37.338812]],[[42.8358017]],[[20209828.97648789]],-7.68246004554369e-05,100,-0.02807312798697902,True,20708.58152570083
65182,15506351.019177312,14378730.272441708,-16103010.496322617,[[-37.33299566]],[[42.83914675]],[[20209812.30403954]],-7.682460363866836e-05,100,-0.5767516585958566,True,20708.25501980026
65183,15506701.42090392,14380738.447214391,-16100855.593666198,[[-37.32717884]],[[42.84249063]],[[20209795.63110225]],-7.682460682189981e-05,100,0.04111180566062884,True,20707.92859420089
65184,15507051.868850458,14382746.342115609,-16098700.349252867,[[-37.32136154]],[[42.84583337]],[[20209778.9576765]],-7.682461000513127e-05,100,0.5152513240558104,True,20707.60224892028
65185,15507402.362969955,14384753.957106298,-16096544.763127735,[[-37.31554376]],[[42.84917495]],[[20209762.28376278]],-7.682461318836272e-05,100,-0.3437892675033423,True,20707.275983975953
65186,15507752.903215505,14386761.292147208,-16094388.835336031,[[-37.30972548]],[[42.85251538]],[[20209745.60936159]],-7.682461637159418e-05,100,2.205977977000531,True,20706.94979938546
65187,15508103.489540122,14388768.347199213,-16092232.565922944,[[-37.30390673]],[[42.85585465]],[[20209728.9344734]],-7.682461955482564e-05,100,0.9776681768645428,True,20706.623695166327
65188,15508454.121896861,14390775.122223154,-16090075.954933686,[[-37.29808749]],[[42.85919278]],[[20209712.25909869]],-7.682462273805709e-05,100,0.24683679317689716,True,20706.297671336088
65189,15508804.800238742,14392781.617179943,-16087919.002413461,[[-37.29226777]],[[42.86252975]],[[20209695.58323797]],-7.682462592128855e-05,100,-0.4655146134515828,True,20705.97172791229
65190,15509155.524518808,14394787.832030358,-16085761.70840752,[[-37.28644756]],[[42.86586556]],[[20209678.9068917]],-7.682462910452e-05,100,-0.03302749501230821,True,20705.645864912436
65191,15509506.294690067,14396793.766735366,-16083604.072961051,[[-37.28062688]],[[42.86920023]],[[20209662.23006037]],-7.682463228775146e-05,100,-1.2203873334698385,True,20705.32008235407
65192,15509857.11070554,14398799.421255814,-16081446.096119324,[[-37.2748057]],[[42.87253375]],[[20209645.55274448]],-7.682463547098292e-05,100,2.151911824953012,True,20704.994380254713
65193,15510207.972518204,14400804.79555272,-16079287.777927527,[[-37.26898405]],[[42.87586611]],[[20209628.87494452]],-7.682463865421437e-05,100,0.34136121531889024,True,20704.66875863188
65194,15510558.880081117,14402809.889586821,-16077129.118431011,[[-37.26316191]],[[42.87919732]],[[20209612.19666096]],-7.682464183744583e-05,100,-0.0783055920002448,True,20704.34321750313
65195,15510909.833347233,14404814.70331918,-16074970.11767495,[[-37.25733929]],[[42.88252738]],[[20209595.51789429]],-7.682464502067729e-05,100,-0.910147232963823,True,20704.017756885947
65196,15511260.832269548,14406819.236710716,-16072810.775704637,[[-37.25151619]],[[42.8858563]],[[20209578.838645]],-7.682464820390874e-05,100,0.494126109281063,True,20703.692376797866
65197,15511611.876801051,14408823.48972234,-16070651.092565363,[[-37.24569261]],[[42.88918406]],[[20209562.15891358]],-7.68246513871402e-05,100,0.21633995687809565,True,20703.3670772564
65198,15511962.966894692,14410827.462315058,-16068491.06830239,[[-37.23986854]],[[42.89251067]],[[20209545.4787005]],-7.682465457037166e-05,100,0.1037159979075348,True,20703.041858279063
65199,15512314.102503473,14412831.154449822,-16066330.702961015,[[-37.234044]],[[42.89583613]],[[20209528.79800627]],-7.682465775360311e-05,100,-0.6637751516387929,True,20702.716719883378
65200,15512665.283580327,14414834.566087676,-16064169.99658649,[[-37.22821897]],[[42.89916045]],[[20209512.11683135]],-7.682466093683457e-05,100,-0.028689483311110455,True,20702.391662086837
65201,15513016.510078236,14416837.697189534,-16062008.949224185,[[-37.22239346]],[[42.90248361]],[[20209495.43517625]],-7.682466412006602e-05,100,0.335685335353348,True,20702.066684906982
65202,15513367.78195011,14418840.547716482,-16059847.560919363,[[-37.21656746]],[[42.90580563]],[[20209478.75304145]],-7.682466730329748e-05,100,-0.787730410281801,True,20701.741788361287
65203,15513719.09914894,14420843.117629461,-16057685.831717374,[[-37.21074099]],[[42.9091265]],[[20209462.07042742]],-7.682467048652894e-05,100,-0.14124687620168164,True,20701.41697246728
65204,15514070.461627625,14422845.406889567,-16055523.76166351,[[-37.20491404]],[[42.91244623]],[[20209445.38733466]],-7.682467366976039e-05,100,1.2061607960568848,True,20701.092237242457
65205,15514421.869339123,14424847.415457774,-16053361.350803161,[[-37.1990866]],[[42.9157648]],[[20209428.70376366]],-7.682467685299185e-05,100,0.724202334862523,True,20700.767582704335
65206,15514773.322236335,14426849.143295217,-16051198.599181598,[[-37.19325869]],[[42.91908223]],[[20209412.01971491]],-7.68246800362233e-05,100,0.4259928925782501,True,20700.4430088704
65207,15515124.82027217,14428850.590362933,-16049035.5068442,[[-37.18743029]],[[42.92239851]],[[20209395.33518887]],-7.682468321945476e-05,100,1.0804882918621246,True,20700.118515758157
65208,15515476.363399565,14430851.756621987,-16046872.073836306,[[-37.18160142]],[[42.92571365]],[[20209378.65018606]],-7.682468640268622e-05,100,-0.034987686274819865,True,20699.794103385095
65209,15515827.951571418,14432852.642033435,-16044708.300203316,[[-37.17577206]],[[42.92902764]],[[20209361.96470694]],-7.682468958591767e-05,100,1.7084676144719115,True,20699.469771768727
65210,15516179.584740613,14434853.246558439,-16042544.185990559,[[-37.16994222]],[[42.93234048]],[[20209345.27875201]],-7.682469276914913e-05,100,-0.33680783112836477,True,20699.145520926537
65211,15516531.26286004,14436853.570158059,-16040379.731243439,[[-37.16411191]],[[42.93565218]],[[20209328.59232175]],-7.682469595238059e-05,100,1.468423110093611,True,20698.821350876005
65212,15516882.985882608,14438853.612793429,-16038214.936007334,[[-37.15828111]],[[42.93896273]],[[20209311.90541667]],-7.682469913561204e-05,100,1.2334919848173291,True,20698.49726163466
65213,15517234.753761176,14440853.374425666,-16036049.800327634,[[-37.15244984]],[[42.94227214]],[[20209295.21803721]],-7.68247023188435e-05,100,-0.26942045389163544,True,20698.173253219946
65214,15517586.566448608,14442852.855015982,-16033884.324249702,[[-37.14661809]],[[42.94558041]],[[20209278.5301839]],-7.682470550207495e-05,100,1.7553177194188225,True,20697.84932564937
65215,15517938.423897792,14444852.054525446,-16031718.507819,[[-37.14078585]],[[42.94888753]],[[20209261.8418572]],-7.682470868530641e-05,100,1.482594617077077,True,20697.525478940424
65216,15518290.326061556,14446850.97291529,-16029552.35108091,[[-37.13495314]],[[42.95219351]],[[20209245.15305762]],-7.682471186853787e-05,100,1.7874125429893042,True,20697.201713110582
65217,15518642.272892786,14448849.61014662,-16027385.85408087,[[-37.12911995]],[[42.95549834]],[[20209228.46378561]],-7.682471505176932e-05,100,0.20125876883086863,True,20696.87802817732
65218,15518994.264344309,14450847.966180697,-16025219.016864281,[[-37.12328628]],[[42.95880203]],[[20209211.7740417]],-7.682471823500078e-05,100,-0.647430416679506,True,20696.55442415813
65219,15519346.300368976,14452846.040978666,-16023051.839476608,[[-37.11745214]],[[42.96210458]],[[20209195.08382634]],-7.682472141823224e-05,100,-1.0294898621017068,True,20696.230901070485
65220,15519698.38091959,14454843.834501786,-16020884.321963275,[[-37.11161751]],[[42.96540598]],[[20209178.39314004]],-7.682472460146369e-05,100,0.3857853920937372,True,20695.90745893186
65221,15520050.505949017,14456841.346711226,-16018716.46436974,[[-37.10578241]],[[42.96870625]],[[20209161.70198328]],-7.682472778469515e-05,100,0.9716445690618205,True,20695.58409775973
65222,15520402.675410077,14458838.577568224,-16016548.266741483,[[-37.09994682]],[[42.97200537]],[[20209145.01035656]],-7.68247309679266e-05,100,-1.0573098628816993,True,20695.260817571572
65223,15520754.889255539,14460835.52703408,-16014379.729123907,[[-37.09411077]],[[42.97530335]],[[20209128.31826032]],-7.682473415115806e-05,100,0.6118195605512751,True,20694.937618384833
65224,15521107.147438264,14462832.195069978,-16012210.851562558,[[-37.08827423]],[[42.97860019]],[[20209111.62569511]],-7.682473733438952e-05,100,0.5674985893011663,True,20694.61450021702
65225,15521459.449910996,14464828.581637282,-16010041.63410284,[[-37.08243721]],[[42.98189589]],[[20209094.93266137]],-7.682474051762097e-05,100,-0.06642578812016525,True,20694.291463085574
65226,15521811.796626583,14466824.686697157,-16007872.076790305,[[-37.07659972]],[[42.98519045]],[[20209078.2391596]],-7.682474370085243e-05,100,-2.0950445503995416,True,20693.968507007965
65227,15522164.18753779,14468820.510210965,-16005702.179670403,[[-37.07076176]],[[42.98848387]],[[20209061.54519029]],-7.682474688408389e-05,100,1.1340822815866014,True,20693.64563200165
65228,15522516.622597411,14470816.052139921,-16003531.942788696,[[-37.06492331]],[[42.99177615]],[[20209044.85075393]],-7.682475006731534e-05,100,0.9990175109169614,True,20693.322838084106
65229,15522869.101758193,14472811.312445452,-16001361.366190625,[[-37.05908439]],[[42.99506729]],[[20209028.155851]],-7.68247532505468e-05,100,0.31637194158197895,True,20693.00012527278
65230,15523221.62497294,14474806.291088803,-15999190.44992174,[[-37.05324499]],[[42.99835729]],[[20209011.46048199]],-7.682475643377825e-05,100,-0.9248235619820911,True,20692.67749358514
65231,15523574.192194395,14476800.988031346,-15997019.194027547,[[-37.04740512]],[[43.00164615]],[[20208994.76464738]],-7.682475961700971e-05,100,-0.09119826851987908,True,20692.35494303863
65232,15523926.803375326,14478795.403234368,-15994847.598553617,[[-37.04156477]],[[43.00493387]],[[20208978.06834766]],-7.682476280024117e-05,100,-0.5713191953924304,True,20692.03247365072
65233,15524279.458468463,14480789.536659336,-15992675.663545413,[[-37.03572394]],[[43.00822046]],[[20208961.37158334]],-7.682476598347262e-05,100,0.7305283105346092,True,20691.71008543884
65234,15524632.157426562,14482783.388267491,-15990503.38904857,[[-37.02988264]],[[43.0115059]],[[20208944.67435486]],-7.682476916670408e-05,100,0.8085437440934238,True,20691.387778420456
65235,15524984.900202362,14484776.958020298,-15988330.775108574,[[-37.02404086]],[[43.01479021]],[[20208927.97666275]],-7.682477234993553e-05,100,-0.9338672098931304,True,20691.06555261301
65236,15525337.686748601,14486770.245879067,-15986157.821771039,[[-37.0181986]],[[43.01807339]],[[20208911.27850747]],-7.682477553316699e-05,100,0.4651102662802668,True,20690.74340803396
65237,15525690.517018002,14488763.25180526,-15983984.5290815,[[-37.01235587]],[[43.02135542]],[[20208894.57988952]],-7.682477871639845e-05,100,0.8160658595946462,True,20690.42134470074
65238,15526043.39096326,14490755.975760292,-15981810.897085533,[[-37.00651267]],[[43.02463632]],[[20208877.88080939]],-7.68247818996299e-05,100,-0.39283279915939767,True,20690.0993626308
65239,15526396.308537109,14492748.417705584,-15979636.9258287,[[-37.00066899]],[[43.02791608]],[[20208861.18126755]],-7.682478508286136e-05,100,-0.6944071477894352,True,20689.777461841564
65240,15526749.269692251,14494740.577602534,-15977462.615356635,[[-36.99482484]],[[43.03119471]],[[20208844.4812645]],-7.682478826609282e-05,100,-0.07845406372481216,True,20689.45564235049
65241,15527102.274381388,14496732.455412613,-15975287.965714917,[[-36.98898021]],[[43.0344722]],[[20208827.78080073]],-7.682479144932427e-05,100,0.7766412776712017,True,20689.133904175018
65242,15527455.322557202,14498724.051097311,-15973112.976949127,[[-36.9831351]],[[43.03774856]],[[20208811.07987672]],-7.682479463255573e-05,100,-0.7990138163945855,True,20688.81224733257
65243,15527808.414172385,14500715.364618002,-15970937.64910494,[[-36.97728953]],[[43.04102378]],[[20208794.37849295]],-7.682479781578718e-05,100,1.736917388240742,True,20688.49067184059
65244,15528161.549179608,14502706.395936295,-15968761.982227875,[[-36.97144348]],[[43.04429787]],[[20208777.67664992]],-7.682480099901864e-05,100,-0.4322429111200985,True,20688.16917771649
65245,15528514.72753158,14504697.145013524,-15966585.97636368,[[-36.96559695]],[[43.04757082]],[[20208760.97434811]],-7.68248041822501e-05,100,-0.30022700102805416,True,20687.84776497773
65246,15528867.949180925,14506687.61181133,-15964409.63155789,[[-36.95974995]],[[43.05084264]],[[20208744.27158801]],-7.682480736548155e-05,100,-0.35789625337266945,True,20687.526433641724
65247,15529221.214080313,14508677.796291195,-15962232.947856175,[[-36.95390248]],[[43.05411332]],[[20208727.5683701]],-7.682481054871301e-05,100,-1.967692341034604,True,20687.20518372589
65248,15529574.522182418,14510667.698414594,-15960055.925304197,[[-36.94805453]],[[43.05738287]],[[20208710.86469488]],-7.682481373194447e-05,100,0.13344307516483797,True,20686.884015247666
65249,15529927.873439888,14512657.318143072,-15957878.563947624,[[-36.94220611]],[[43.06065129]],[[20208694.16056283]],-7.682481691517592e-05,100,-0.10150913921243346,True,20686.56292822447
65250,15530281.267805347,14514646.655438202,-15955700.86383209,[[-36.93635722]],[[43.06391858]],[[20208677.45597444]],-7.682482009840738e-05,100,2.4411728346097785,True,20686.241922673722
65251,15530634.705231445,14516635.710261522,-15953522.825003281,[[-36.93050785]],[[43.06718473]],[[20208660.75093019]],-7.682482328163883e-05,100,-0.4678834738593588,True,20685.92099861284
65252,15530988.185670778,14518624.48257468,-15951344.447506838,[[-36.92465801]],[[43.07044975]],[[20208644.04543057]],-7.682482646487029e-05,100,-0.10491325823785809,True,20685.600156059238
65253,15531341.709076019,14520612.972339112,-15949165.731388515,[[-36.9188077]],[[43.07371364]],[[20208627.33947606]],-7.682482964810175e-05,100,0.25101862037116235,True,20685.279395030335
65254,15531695.27539977,14522601.179516487,-15946986.676693978,[[-36.91295692]],[[43.0769764]],[[20208610.63306716]],-7.68248328313332e-05,100,-1.0090261394323266,True,20684.95871554356
65255,15532048.884594612,14524589.104068464,-15944807.28346887,[[-36.90710566]],[[43.08023803]],[[20208593.92620435]],-7.682483601456466e-05,100,1.8054351503861088,True,20684.638117616287
65256,15532402.536613172,14526576.745956589,-15942627.551758971,[[-36.90125393]],[[43.08349853]],[[20208577.21888814]],-7.682483919779612e-05,100,0.9496170070475062,True,20684.317601265964
65257,15532756.231408041,14528564.105142515,-15940447.481609937,[[-36.89540173]],[[43.08675789]],[[20208560.51111897]],-7.682484238102757e-05,100,-0.03159376032489067,True,20683.997166509962
65258,15533109.96893184,14530551.181587815,-15938267.073067565,[[-36.88954906]],[[43.09001613]],[[20208543.80289737]],-7.682484556425903e-05,100,0.48363558445640564,True,20683.676813365728
65259,15533463.749137107,14532537.975254236,-15936086.326177498,[[-36.88369592]],[[43.09327324]],[[20208527.0942238]],-7.682484874749048e-05,100,0.7293153533998308,True,20683.35654185063
65260,15533817.571976466,14534524.486103313,-15933905.240985574,[[-36.8778423]],[[43.09652921]],[[20208510.38509876]],-7.682485193072194e-05,100,0.4224534871120301,True,20683.0363519821
65261,15534171.437402425,14536510.714096906,-15931723.817537403,[[-36.87198821]],[[43.09978406]],[[20208493.67552274]],-7.68248551139534e-05,100,0.8615986926805705,True,20682.716243777508
65262,15534525.345367633,14538496.659196466,-15929542.055878883,[[-36.86613366]],[[43.10303778]],[[20208476.96549622]],-7.682485829718485e-05,100,-0.24342526964244618,True,20682.396217254285
65263,15534879.295824587,14540482.321363894,-15927359.956055643,[[-36.86027863]],[[43.10629037]],[[20208460.25501969]],-7.682486148041631e-05,100,-0.5314257586065209,True,20682.076272429793
65264,15535233.288725873,14542467.700560741,-15925177.51811354,[[-36.85442313]],[[43.10954183]],[[20208443.54409363]],-7.682486466364776e-05,100,-0.4972241808041023,True,20681.756409321457
65265,15535587.324024005,14544452.796748858,-15922994.742098274,[[-36.84856716]],[[43.11279217]],[[20208426.83271854]],-7.682486784687922e-05,100,-0.05456355288061997,True,20681.436627946645
65266,15535941.401671574,14546437.609889818,-15920811.62805571,[[-36.84271072]],[[43.11604138]],[[20208410.12089491]],-7.682487103011068e-05,100,-0.13190625210148413,True,20681.11692832277
65267,15536295.521621073,14548422.13994551,-15918628.176031545,[[-36.83685381]],[[43.11928946]],[[20208393.40862321]],-7.682487421334213e-05,100,-1.2047739946343627,True,20680.797310467202
65268,15536649.68382505,14550406.386877546,-15916444.386071652,[[-36.83099643]],[[43.12253641]],[[20208376.69590392]],-7.682487739657359e-05,100,-0.7088740256262112,True,20680.477774397335
65269,15537003.888236018,14552390.350647815,-15914260.258221772,[[-36.82513857]],[[43.12578224]],[[20208359.98273756]],-7.682488057980505e-05,100,-0.3451122976362393,True,20680.158320130566
65270,15537358.13480649,14554374.031217998,-15912075.792527765,[[-36.81928025]],[[43.12902694]],[[20208343.2691246]],-7.68248837630365e-05,100,2.463043393119886,True,20679.838947684257
65271,15537712.423488991,14556357.428549917,-15909890.989035413,[[-36.81342146]],[[43.13227051]],[[20208326.55506553]],-7.682488694626796e-05,100,-0.9252739907877657,True,20679.51965707581
65272,15538066.754236016,14558340.542605331,-15907705.847790567,[[-36.8075622]],[[43.13551296]],[[20208309.84056083]],-7.682489012949941e-05,100,0.5002387686453733,True,20679.200448322586
65273,15538421.127000062,14560323.37334608,-15905520.368839035,[[-36.80170247]],[[43.13875429]],[[20208293.12561099]],-7.682489331273087e-05,100,0.6300548739417146,True,20678.881321441968
65274,15538775.54173359,14562305.920734055,-15903334.552226624,[[-36.79584228]],[[43.14199449]],[[20208276.4102165]],-7.682489649596233e-05,100,0.4603216569007647,True,20678.562276451332
65275,15539129.998389145,14564288.184730928,-15901148.397999266,[[-36.78998161]],[[43.14523356]],[[20208259.69437785]],-7.682489967919378e-05,100,-0.4660243863093579,True,20678.243313368068
65276,15539484.496919159,14566270.165298657,-15898961.906202732,[[-36.78412047]],[[43.14847151]],[[20208242.97809553]],-7.682490286242524e-05,100,-0.9865794771826314,True,20677.924432209522
65277,15539839.037276128,14568251.862399008,-15896775.076882955,[[-36.77825887]],[[43.15170834]],[[20208226.26137002]],-7.68249060456567e-05,100,-1.1067752350777647,True,20677.605632993083
65278,15540193.6194125,14570233.275993908,-15894587.910085747,[[-36.77239679]],[[43.15494404]],[[20208209.5442018]],-7.682490922888815e-05,100,-1.3140645435291183,True,20677.286915736106
65279,15540548.243280737,14572214.406045193,-15892400.405857023,[[-36.76653425]],[[43.15817862]],[[20208192.82659137]],-7.682491241211961e-05,100,-0.35735089430664757,True,20676.968280455967
65280,15540902.908833291,14574195.25251483,-15890212.564242588,[[-36.76067124]],[[43.16141208]],[[20208176.10853922]],-7.682491559535106e-05,100,-0.9128053244175469,True,20676.649727170017
65281,15541257.616022643,14576175.815364558,-15888024.385288466,[[-36.75480777]],[[43.16464441]],[[20208159.39004583]],-7.682491877858252e-05,100,-0.9501819078714944,True,20676.331255895646
65282,15541612.364801174,14578156.094556466,-15885835.869040404,[[-36.74894382]],[[43.16787562]],[[20208142.67111169]],-7.682492196181398e-05,100,-0.5129892224353013,True,20676.012866650177
65283,15541967.155121356,14580136.090052325,-15883647.015544431,[[-36.74307941]],[[43.17110571]],[[20208125.95173728]],-7.682492514504543e-05,100,0.8249217000495718,True,20675.694559450996
65284,15542321.986935614,14582115.801814137,-15881457.824846387,[[-36.73721453]],[[43.17433468]],[[20208109.2319231]],-7.682492832827689e-05,100,-0.24101749529759525,True,20675.376334315446
65285,15542676.860196372,14584095.229803815,-15879268.296992227,[[-36.73134918]],[[43.17756253]],[[20208092.51166963]],-7.682493151150835e-05,100,0.20530773976833472,True,20675.058191260894
65286,15543031.77485603,14586074.373983365,-15877078.432027824,[[-36.72548336]],[[43.18078925]],[[20208075.79097736]],-7.68249346947398e-05,100,1.8372251153382968,True,20674.74013030467
